active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
18,0,True,0,0,0,0,0,boundary_min__n10__positive,boundary_min,10,17,10,188,0.02568999999999999,10,0,7,,0,19,0,169,fast9,[],15180.2481932105,0,0.0,,410.7049637,"[2, 6, 13, 14, 15, 16, 17, 18, 19, 20]",3,242,5,,0,10,stress,9,full_coverage_and_all_discovered_cleared,155,4107.049637,0.025724666949827224
19,0,True,0,0,0,0,0,boundary_min__n10__negative,boundary_min,10,18,10,164,0.023585999999999885,10,0,8,,0,17,,144,joint7,[],18047.581120254705,0,0.0,,453.45162280000005,"[2, 6, 13, 14, 15, 16, 17, 18, 19, 20]",3,243,10,,0,10,stress,7,full_coverage_and_all_discovered_cleared,131,4534.516228,0.023599833017215133
19,0,True,0,0,0,0,0,boundary_min__n10__negative,boundary_min,10,18,10,164,0.02338500000000021,10,0,8,,0,17,0,144,fast7,[],18047.581120254705,0,0.0,,453.45162280000005,"[2, 6, 13, 14, 15, 16, 17, 18, 19, 20]",3,243,10,,0,10,stress,7,full_coverage_and_all_discovered_cleared,131,4534.516228,0.023411416972521693
14,0,True,0,0,0,0,0,boundary_min__n10__negative,boundary_min,10,15,10,184,0.02134199999999975,10,0,5,,0,19,0,167,fast9,[],15055.707517023542,0,0.0,,406.8141502,"[2, 6, 13, 14, 15, 16, 17, 18, 19, 20]",3,243,7,,0,10,stress,9,full_coverage_and_all_discovered_cleared,157,4068.141502,0.021366542030591518
18,0,True,0,0,0,0,0,boundary_min__n10__spatial,boundary_min,10,16,10,160,0.023331000000000657,10,0,6,,0,17,,142,joint7,[],18143.861872475478,0,0.0,,453.47723759999997,"[2, 6, 13, 14, 15, 16, 17, 18, 19, 20]",3,244,9,,0,10,stress,7,full_coverage_and_all_discovered_cleared,128,4534.772376,0.023372750030830503
18,0,True,0,0,0,0,0,boundary_min__n10__spatial,boundary_min,10,16,10,160,0.02370000000000072,10,0,6,,0,17,0,142,fast7,[],18143.861872475478,0,0.0,,453.47723759999997,"[2, 6, 13, 14, 15, 16, 17, 18, 19, 20]",3,244,9,,0,10,stress,7,full_coverage_and_all_discovered_cleared,128,4534.772376,0.023701458994764835
14,0,True,0,0,0,0,0,boundary_min__n10__spatial,boundary_min,10,14,10,182,0.022022999999999904,10,0,4,,0,19,0,166,fast9,[],15117.720329696347,0,0.0,,407.0544066,"[2, 6, 13, 14, 15, 16, 17, 18, 19, 20]",3,244,6,,0,10,stress,9,full_coverage_and_all_discovered_cleared,155,4070.544066,0.022056667017750442
16,0,True,0,0,0,0,0,boundary_min__n16__positive,boundary_min,11,26,16,163,0.02657599999999949,16,5,15,,0,23,,135,joint7,[],18958.803556932766,0,0.0,,293.8600444375,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20]",3,245,22,,0,16,stress,7,public_upper_bound_16,125,4701.760711,0.026604834012687206
16,0,True,0,0,0,0,0,boundary_min__n16__positive,boundary_min,11,26,16,163,0.026874000000000287,16,5,15,,0,23,0,135,fast7,[],18958.803556932766,0,0.0,,293.8600444375,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20]",3,245,22,,0,16,stress,7,public_upper_bound_16,125,4701.760711,0.026880749966949224
15,0,True,0,0,0,0,0,boundary_min__n16__positive,boundary_min,16,23,16,179,0.03188200000000041,16,0,7,,0,25,0,154,fast9,[],15726.066669222822,0,0.0,,259.6383335,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20]",3,245,15,,0,16,stress,9,public_upper_bound_16,138,4154.213336,0.031887083023320884
17,0,True,0,0,0,0,0,boundary_min__n16__negative,boundary_min,12,24,16,165,0.030240000000000045,16,4,12,,0,23,,139,joint7,[],19097.896262664945,0,0.0,,296.47370325,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20]",3,246,25,,0,16,stress,7,public_upper_bound_16,125,4743.579252,0.030248874973040074
17,0,True,0,0,0,0,0,boundary_min__n16__negative,boundary_min,12,24,16,165,0.030455000000000787,16,4,12,,0,23,0,139,fast7,[],19097.896262664945,0,0.0,,296.47370325,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20]",3,246,25,,0,16,stress,7,public_upper_bound_16,125,4743.579252,0.030497541010845453
15,0,True,0,0,0,0,0,boundary_min__n16__negative,boundary_min,8,23,16,179,0.03527900000000006,16,8,15,,0,25,0,154,fast9,[],15805.33510287253,0,0.0,,260.87918875,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20]",3,246,22,,0,16,stress,9,public_upper_bound_16,142,4174.06702,0.03531020798254758
17,0,True,0,0,0,0,0,boundary_min__n16__spatial,boundary_min,15,25,16,164,0.028516999999999904,16,1,10,,0,23,,137,joint7,[],19093.76578874631,0,0.0,,295.984572625,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20]",3,247,23,,0,16,stress,7,public_upper_bound_16,125,4735.753162,0.02853991702431813
17,0,True,0,0,0,0,0,boundary_min__n16__spatial,boundary_min,15,25,16,164,0.028586000000000666,16,1,10,,0,23,0,137,fast7,[],19093.76578874631,0,0.0,,295.984572625,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20]",3,247,23,,0,16,stress,7,public_upper_bound_16,125,4735.753162,0.028623041056562215
16,0,True,0,0,0,0,0,boundary_min__n16__spatial,boundary_min,15,23,16,172,0.030656999999999712,16,1,8,,0,25,0,147,fast9,[],15829.468575193534,0,0.0,,258.680857375,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20]",3,247,14,,7,16,stress,9,public_upper_bound_16,137,4138.893718,0.030673791014123708
8,0,True,0,0,0,0,0,near_collinear_min__n10__positive,near_collinear_min,7,14,10,135,0.018782999999999994,10,3,7,,0,17,,119,joint7,[],13369.144362767393,0,0.0,,344.38288750000004,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",3,248,2,,0,10,stress,7,full_coverage_and_all_discovered_cleared,113,3443.828875,0.018804957973770797
8,0,True,0,0,0,0,0,near_collinear_min__n10__positive,near_collinear_min,7,14,10,135,0.01884099999999922,10,3,7,,0,17,0,119,fast7,[],13369.144362767393,0,0.0,,344.38288750000004,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",3,248,2,,0,10,stress,7,full_coverage_and_all_discovered_cleared,113,3443.828875,0.018840417033061385
8,0,True,0,0,0,0,0,near_collinear_min__n10__positive,near_collinear_min,7,15,10,175,0.01806799999999953,10,3,8,,0,19,0,158,fast9,[],13720.996165622777,0,0.0,,374.7199235,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",3,248,6,,8,10,stress,9,full_coverage_and_all_discovered_cleared,148,3747.199235,0.018109040975105017
9,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,15,10,133,0.018212000000000117,10,2,7,,0,17,,116,joint7,[],11637.977086952103,0,0.0,,308.25954179999997,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",3,249,4,,0,10,stress,7,full_coverage_and_all_discovered_cleared,110,3082.595418,0.01821212499635294
9,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,15,10,133,0.018143000000000242,10,2,7,,0,17,0,116,fast7,[],11637.977086952103,0,0.0,,308.25954179999997,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",3,249,4,,0,10,stress,7,full_coverage_and_all_discovered_cleared,110,3082.595418,0.018147209018934518
8,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,14,10,156,0.017708999999999975,10,2,6,,0,19,0,140,fast9,[],13125.002067655596,0,0.0,,352.1000414,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",3,249,5,,0,10,stress,9,full_coverage_and_all_discovered_cleared,134,3521.000414,0.017727166006807238
9,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,7,16,10,145,0.019821999999999562,10,3,9,,0,17,,127,joint7,[],11870.593881811159,0,0.0,,319.4118777,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",3,250,13,,0,10,stress,7,full_coverage_and_all_discovered_cleared,117,3194.118777,0.01988658303162083
9,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,7,16,10,145,0.01966599999999996,10,3,9,,0,17,0,127,fast7,[],11870.593881811159,0,0.0,,319.4118777,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",3,250,13,,0,10,stress,7,full_coverage_and_all_discovered_cleared,117,3194.118777,0.01968062500236556
8,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,6,14,10,172,0.018801999999999985,10,4,8,,0,19,0,156,fast9,[],14037.186097989845,0,0.0,,379.5437219,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",3,250,12,,4,10,stress,9,full_coverage_and_all_discovered_cleared,146,3795.437219,0.018819874967448413
8,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,20,16,116,0.024636000000000102,16,4,8,,0,21,,94,joint7,[],9771.756088096005,0,0.0,,162.8344509375,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",3,251,10,,0,16,stress,5,public_upper_bound_16,89,2605.351215,0.024667958030477166
8,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,20,16,116,0.02477499999999999,16,4,8,,0,21,2,94,fast7,[],9771.756088096005,0,0.0,,162.8344509375,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",3,251,10,,0,16,stress,5,public_upper_bound_16,89,2605.351215,0.024794833036139607
10,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,14,21,16,128,0.02550199999999947,16,2,7,,0,22,3,105,fast9,[],10344.597073817742,0,0.0,,174.244963375,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",3,251,11,,0,16,stress,6,public_upper_bound_16,99,2787.919414,0.025502208969555795
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,21,16,118,0.026102999999999987,16,2,7,,0,21,,95,joint7,[],10769.828300881256,0,0.0,,175.81035375,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",3,252,12,,1,16,stress,5,public_upper_bound_16,89,2812.96566,0.02614108403213322
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,21,16,118,0.025898999999999894,16,2,7,,0,21,2,95,fast7,[],10769.828300881256,0,0.0,,175.81035375,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",3,252,12,,1,16,stress,5,public_upper_bound_16,89,2812.96566,0.025906333001330495
10,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,20,16,127,0.02570500000000031,16,2,6,,0,22,3,105,fast9,[],11048.185241163188,0,0.0,,182.8523154375,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",3,252,11,,0,16,stress,6,public_upper_bound_16,99,2925.637047,0.025720625009853393
10,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,20,16,118,0.026703999999999617,16,5,9,,0,21,,96,joint7,[],10767.11483623997,0,0.0,,175.838935375,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",3,253,10,,0,16,stress,5,public_upper_bound_16,88,2813.422966,0.026714665989857167
10,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,20,16,118,0.02628800000000009,16,5,9,,0,21,2,96,fast7,[],10767.11483623997,0,0.0,,175.838935375,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",3,253,10,,0,16,stress,5,public_upper_bound_16,88,2813.422966,0.0262992920470424
10,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,14,21,16,128,0.02616599999999991,16,2,7,,0,22,3,105,fast9,[],10782.457777471847,0,0.0,,179.78072225,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",3,253,11,,0,16,stress,6,public_upper_bound_16,100,2876.491556,0.02621791703859344
4,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,8,12,10,110,0.014657999999999838,10,2,4,,0,17,,96,joint7,[],10417.010165426793,0,0.0,,270.9402033,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",3,254,8,,0,10,stress,7,full_coverage_and_all_discovered_cleared,90,2709.402033,0.01465954101877287
4,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,8,12,10,110,0.014568999999999832,10,2,4,,0,17,0,96,fast7,[],10417.010165426793,0,0.0,,270.9402033,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",3,254,8,,0,10,stress,7,full_coverage_and_all_discovered_cleared,90,2709.402033,0.0145728750503622
7,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,8,14,10,135,0.01731899999999964,10,2,6,,0,19,0,119,fast9,[],12922.090655562433,0,0.0,,335.0418133,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",3,254,7,,0,10,stress,9,full_coverage_and_all_discovered_cleared,109,3350.418133,0.017343832994811237
4,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,8,11,10,109,0.015126999999999668,10,2,3,,0,17,,96,joint7,[],10432.554814017662,0,0.0,,270.9510964,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",3,255,8,,0,10,stress,7,full_coverage_and_all_discovered_cleared,90,2709.510964,0.015170708007644862
4,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,8,11,10,109,0.014930999999999806,10,2,3,,0,17,0,96,fast7,[],10432.554814017662,0,0.0,,270.9510964,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",3,255,8,,0,10,stress,7,full_coverage_and_all_discovered_cleared,90,2709.510964,0.014930750010535121
5,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,9,12,10,130,0.016466999999999565,10,1,3,,0,19,0,116,fast9,[],12371.344302116882,0,0.0,,321.826886,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",3,255,9,,0,10,stress,9,full_coverage_and_all_discovered_cleared,108,3218.26886,0.016531917033717036
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,12,10,111,0.015436000000000227,10,1,3,,0,17,,97,joint7,[],10530.499116915831,0,0.0,,273.8099823,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",3,256,8,,0,10,stress,7,full_coverage_and_all_discovered_cleared,91,2738.099823,0.015435334003996104
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,12,10,111,0.015207000000000193,10,1,3,,0,17,0,97,fast7,[],10530.499116915831,0,0.0,,273.8099823,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",3,256,8,,0,10,stress,7,full_coverage_and_all_discovered_cleared,91,2738.099823,0.015221333014778793
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,13,10,132,0.016626999999999725,10,1,4,,0,19,0,117,fast9,[],11474.038955795417,0,0.0,,304.7807794,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",3,256,10,,0,10,stress,9,full_coverage_and_all_discovered_cleared,109,3047.807794,0.016627791977953166
4,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,18,16,86,0.022011999999999254,16,3,5,,0,22,,66,joint7,[],9701.24566655312,0,0.0,,150.953070875,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",3,257,17,,0,16,stress,6,public_upper_bound_16,59,2415.249134,0.02204345801146701
4,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,18,16,86,0.022310999999999304,16,3,5,,0,22,1,66,fast7,[],9701.24566655312,0,0.0,,150.953070875,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",3,257,17,,0,16,stress,6,public_upper_bound_16,59,2415.249134,0.022315084002912045
4,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,10,18,16,73,0.021599000000000146,16,6,8,,0,20,5,53,fast9,[],6650.239080322207,0,0.0,,108.065488625,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",3,257,14,,0,16,stress,4,public_upper_bound_16,48,1729.047818,0.02161954197799787
4,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,14,18,16,102,0.022635000000000183,16,2,4,,0,23,,82,joint7,[],10792.29429020585,0,0.0,,170.5911786875,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",3,258,13,,0,16,stress,7,public_upper_bound_16,75,2729.458859,0.022642833995632827
4,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,14,18,16,102,0.022405000000000008,16,2,4,,0,23,0,82,fast7,[],10792.29429020585,0,0.0,,170.5911786875,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",3,258,13,,0,16,stress,7,public_upper_bound_16,75,2729.458859,0.022417542000766844
6,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,14,20,16,90,0.024199999999999555,16,2,6,,0,22,3,68,fast9,[],8700.262472855098,0,0.0,,139.5657809375,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",3,258,17,,0,16,stress,6,public_upper_bound_16,61,2233.052495,0.02419887500582263
6,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,13,19,16,79,0.023708000000000062,16,3,6,,0,20,,58,joint7,[],7356.5501151269045,0,0.0,,118.7693764375,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",3,259,17,,0,16,stress,4,public_upper_bound_16,50,1900.310023,0.023777250025887042
6,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,13,19,16,79,0.023462000000000316,16,3,6,,0,20,3,58,fast7,[],7356.5501151269045,0,0.0,,118.7693764375,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",3,259,17,,0,16,stress,4,public_upper_bound_16,50,1900.310023,0.023480833042412996
6,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,14,20,16,88,0.02276200000000017,16,2,6,,0,22,3,66,fast9,[],8579.604030970115,0,0.0,,137.2450505,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",3,259,15,,0,16,stress,6,public_upper_bound_16,58,2195.920808,0.022761458007153124
19,8,True,0,19,5,5,4,uniform__iid__67,uniform__iid,5,10,10,380,0.03568499999999997,10,0,0,,0,32,,368,joint22,[],22322.124185823955,0,0.0,,669.0424834,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,16,,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,336,6690.424834,0.03572670801077038
19,8,True,0,19,5,5,4,uniform__iid__67,uniform__iid,5,10,10,380,0.035914,10,0,0,,0,32,0,368,fast22,[],22322.124185823955,0,0.0,,669.0424834,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,16,,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,336,6690.424834,0.035928666999097914
18,8,True,0,18,4,4,4,uniform__iid__67,uniform__iid,6,10,10,377,0.033500000000000085,10,0,0,,0,32,0,365,probe05_22,[],22298.87311343378,0,0.0,False,666.8774618,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,14,0,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,334,6668.774618,0.033558708033524454
20,9,True,0,20,2,3,4,uniform__iid__67,uniform__iid,8,11,10,383,0.03539500000000029,10,0,0,,0,32,0,370,first025_22,[],22424.517564098318,0,0.0,False,672.7903509,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,18,0,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,340,6727.903509,0.03541904198937118
22,8,True,0,22,3,4,4,uniform__iid__67,uniform__iid,7,11,10,386,0.036417000000000144,10,0,0,,0,32,0,373,quarter22,[],21563.01684564927,0,0.0,False,657.4603363,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,19,0,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,344,6574.603363,0.03644529200391844
25,12,True,0,25,1,2,6,uniform__iid__67,uniform__iid,9,11,10,392,0.03756000000000004,10,0,0,,0,32,0,379,third22,[],22060.03702258453,0,0.0,False,670.5007402,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,21,0,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,345,6705.007402,0.03757995896739885
20,8,True,0,20,4,4,4,uniform__iid__67,uniform__iid,6,10,10,378,0.03463199999999933,10,0,0,,0,32,0,366,march150_22,[],21736.642667434317,0,0.0,False,655.9328529000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,13,0,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,332,6559.328529,0.03467712498968467
16,8,True,0,16,1,1,4,uniform__iid__67,uniform__iid,9,10,10,370,0.030892999999999837,10,0,0,,0,32,0,358,march300_22,[],21974.335619039713,0,0.0,False,656.4867125,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,14,0,6,10,ordinary,22,full_coverage_and_all_discovered_cleared,330,6564.867125,0.030900832964107394
18,8,True,0,18,4,4,4,uniform__iid__67,uniform__iid,6,10,10,374,0.033960999999999686,10,0,0,,0,32,0,362,cooldown150_22,[],22298.87311343378,0,0.0,False,665.1774618000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,11,3,1,10,ordinary,22,full_coverage_and_all_discovered_cleared,332,6651.774618,0.03399591601919383
20,9,True,0,20,2,3,4,uniform__iid__67,uniform__iid,8,11,10,379,0.03509199999999968,10,0,0,,0,32,0,366,first025_cd22,[],22424.517564098318,0,0.0,False,670.3903508999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,14,4,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,336,6703.903509,0.03509345802012831
22,8,True,0,22,3,4,4,uniform__iid__67,uniform__iid,7,11,10,382,0.03668199999999988,10,0,0,,0,32,0,369,quarter_cd22,[],21563.01684564927,0,0.0,False,654.8603363,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,15,5,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,338,6548.603363,0.036725415964610875
27,8,True,0,27,2,4,4,uniform__iid__67,uniform__iid,8,12,10,354,0.03649400000000025,10,0,0,,0,32,0,340,quarter_prediction22,[],21481.18203975086,0,0.0,False,636.1236404,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,18,10,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,309,6361.236404,0.03650325001217425
38,17,True,0,38,3,4,8,uniform__iid__67,uniform__iid,7,11,10,307,0.02879500000000057,10,0,0,,0,32,0,294,outer05_22,[],29626.970611755747,0,0.0,True,769.7394122,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,10,0,0,10,ordinary,22,full_coverage_and_all_discovered_cleared,249,7697.394122,0.02879745903192088
25,6,True,0,25,5,8,3,uniform__iid__67,uniform__iid,5,13,10,298,0.029303000000000523,10,0,0,,0,32,0,283,outer_first025_22,[],27646.482317045145,0,0.0,True,725.3296464,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,12,0,0,10,ordinary,22,full_coverage_and_all_discovered_cleared,250,7253.296464,0.02930429100524634
20,9,True,0,20,2,3,4,uniform__iid__67,uniform__iid,8,11,10,379,0.03507800000000039,10,0,0,,0,32,0,366,sparse_first025_22,[],22424.517564098318,0,0.0,False,670.3903508999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,14,4,2,10,ordinary,22,full_coverage_and_all_discovered_cleared,336,6703.903509,0.03510470798937604
15,6,True,0,15,3,5,3,uniform__iid__67,uniform__iid,7,12,10,379,0.029976000000000447,10,0,0,,0,35,0,365,outer_first025_25,[],24359.535817971355,0,0.0,True,708.7907166,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,12,0,10,10,ordinary,25,full_coverage_and_all_discovered_cleared,335,7087.907166,0.029974874982144684
15,4,True,0,15,2,5,2,uniform__iid__67,uniform__iid,8,13,10,411,0.03545700000000007,10,0,0,,0,35,0,396,first025_cd25,[],21350.93836523912,0,0.0,False,667.7187673999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",4,67,12,0,2,10,ordinary,25,full_coverage_and_all_discovered_cleared,368,6677.187674,0.03547270904527977
22,5,True,0,22,2,3,2,uniform__iid__68,uniform__iid,13,16,15,333,0.04396799999999956,15,0,0,,0,37,,315,joint22,[],25130.195019618972,0,0.0,,464.66926673333336,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",4,68,34,,40,15,ordinary,22,full_coverage_and_all_discovered_cleared,291,6970.039001,0.043983542011119425
