active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,coverage_full_survey_points,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,replaced_stations,replacement_measurements,replacement_proposals,replacement_surveys,seed,shared_known_measurements,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
10,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,6,14,12,149,7,0.026893000000000278,12,6,8,,0,18,0,133,replace7,[],13217.823028939943,0,0.0,291.38038366666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,1,13,8,1,71,11,0,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,122,3496.564604,0.02692391601158306
10,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,6,14,12,150,7,0.026683000000000234,12,6,8,,0,0,0,134,replace7_nearest,[],13593.12052519845,0,0.0,298.135342,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,1,13,8,1,71,12,0,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,123,3577.624104,0.026690667029470205
10,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,7,17,12,179,9,0.032252999999999865,12,5,10,,0,17,0,160,replace9,[],12580.96485727285,0,0.0,295.182748,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,4,49,9,4,71,16,0,12,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,151,3542.192976,0.03229033300885931
6,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,5,15,12,176,9,0.028123000000000786,12,7,10,,0,0,0,159,replace9_nearest,[],12725.908291034099,0,0.0,296.68180508333336,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,3,33,9,3,71,17,0,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,151,3560.181661,0.028179166023619473
8,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,5,13,10,137,,0.018294000000000032,10,5,8,,0,17,,122,baseline_task7,[],11188.024828743675,0,0.0,302.2604965,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,,,,,67,8,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3022.604965,0.01832075003767386
8,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,5,13,10,137,7,0.021669999999999412,10,5,8,,0,17,0,122,replace7,[],11188.024828743675,0,0.0,302.2604965,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,10,0,67,8,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,116,3022.604965,0.021702957979869097
8,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,5,13,10,137,7,0.021703000000000472,10,5,8,,0,0,0,122,replace7_nearest,[],11362.252615065394,0,0.0,305.7450523,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,10,0,67,8,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,116,3057.450523,0.021764667006209493
9,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,7,13,10,158,9,0.028520999999999574,10,3,6,,0,16,0,143,replace9,[],11957.085722030526,0,0.0,330.2417144,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,3,44,10,3,67,6,0,10,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,137,3302.417144,0.028584792045876384
9,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,7,13,10,158,9,0.027727999999999753,10,3,6,,0,0,0,143,replace9_nearest,[],11957.085722030526,0,0.0,330.2417144,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,3,44,10,3,67,6,0,10,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,137,3302.417144,0.027749125030823052
11,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,19,15,148,,0.028363000000000582,15,4,8,,0,22,,127,baseline_task7,[],13313.942872235115,0,0.0,233.3859048,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,,,,,68,24,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3500.788572,0.028386500023771077
11,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,19,15,148,7,0.0338630000000002,15,4,8,,0,22,0,127,replace7,[],13313.942872235115,0,0.0,233.3859048,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,0,0,15,0,68,24,0,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,116,3500.788572,0.03389766695909202
11,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,19,15,148,7,0.03366899999999973,15,4,8,,0,0,0,127,replace7_nearest,[],13313.942872235115,0,0.0,233.3859048,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,0,0,15,0,68,24,0,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,116,3500.788572,0.03371683298610151
9,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,12,17,15,163,9,0.04177500000000034,15,3,5,,0,21,0,144,replace9,[],11489.619025272825,0,0.0,215.5282536,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,3,36,15,3,68,23,0,15,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,134,3232.923804,0.0418109170277603
9,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,12,17,15,163,9,0.041053999999999924,15,3,5,,0,0,0,144,replace9_nearest,[],11489.619025272825,0,0.0,215.5282536,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,3,36,15,3,68,23,0,15,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,134,3232.923804,0.041085208009462804
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,7,20,15,154,,0.027161999999999686,15,8,13,,0,22,,132,baseline_task7,[],13725.103462223138,0,0.0,241.20137946666668,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,,,,,69,17,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,123,3618.020692,0.027184958977159113
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,9,19,15,151,7,0.03129399999999993,15,6,10,,0,21,0,130,replace7,[],13432.906754233385,0,0.0,236.30542353333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,1,13,12,1,69,15,0,15,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,121,3544.581353,0.031321999966166914
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,9,19,15,151,7,0.03127100000000027,15,6,10,,0,0,0,130,replace7_nearest,[],13492.491613076962,0,0.0,237.16655493333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,1,13,12,1,69,15,0,15,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,122,3557.498324,0.03130650002276525
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,8,19,15,172,9,0.03664099999999948,15,7,11,,0,20,0,151,replace9,[],12922.618659236454,0,0.0,238.16824880000001,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,4,44,13,4,69,14,0,15,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,146,3572.523732,0.03668054100126028
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,8,19,15,172,9,0.03583499999999962,15,7,11,,0,0,0,151,replace9_nearest,[],12922.618659236454,0,0.0,238.16824880000001,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,4,44,13,4,69,14,0,15,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,146,3572.523732,0.03587112500099465
8,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,13,10,153,,0.02181100000000047,10,2,5,,0,17,,138,baseline_task7,[],11750.054757870495,0,0.0,323.1010953,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,,,,,70,17,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,132,3231.010953,0.021815791027620435
8,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,13,10,153,7,0.024372000000000504,10,2,5,,0,17,0,138,replace7,[],11750.054757870495,0,0.0,323.1010953,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,0,0,9,0,70,17,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,132,3231.010953,0.024390832986682653
9,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,14,10,155,7,0.02504300000000015,10,2,6,,0,0,0,139,replace7_nearest,[],11872.540040069245,0,0.0,326.450801,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,0,0,9,0,70,17,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,133,3264.50801,0.025057458027731627
11,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,14,10,174,9,0.029457999999999984,10,2,6,,0,16,0,158,replace9,[],13460.125893365956,0,0.0,369.5025175,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,3,42,9,3,70,8,0,10,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,151,3695.025175,0.029482249985449016
9,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,13,10,174,9,0.028284000000000198,10,2,5,,0,0,0,159,replace9_nearest,[],13674.146074396063,0,0.0,374.1829212,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,2,30,9,2,70,9,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,153,3741.829212,0.0283729579532519
8,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,5,13,12,149,,0.02210399999999968,12,7,8,,0,19,,134,baseline_task7,[],13706.8760665383,0,0.0,299.94793450000003,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,,,,,71,13,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,125,3599.375214,0.022103749972302467
9,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,6,13,12,148,7,0.02630300000000041,12,6,7,,0,18,0,133,replace7,[],13145.808126991742,0,0.0,290.0968021666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,1,13,8,1,71,12,0,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,124,3481.161626,0.026321542041841894
9,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,5,13,12,148,7,0.02611399999999975,12,7,8,,0,0,0,133,replace7_nearest,[],13524.453432746093,0,0.0,296.4075570833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,1,13,8,1,71,12,0,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,124,3556.890685,0.026156333973631263
7,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,6,15,12,177,9,0.03064,12,6,9,,0,18,0,160,replace9,[],12604.038395138568,0,0.0,295.06730666666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,3,33,9,3,71,17,0,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,151,3540.80768,0.03066795796621591
7,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,6,15,12,177,9,0.02985500000000041,12,6,9,,0,0,0,160,replace9_nearest,[],12604.038395138568,0,0.0,295.06730666666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,3,33,9,3,71,17,0,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,151,3540.80768,0.029907082964200526
10,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,8,14,10,139,,0.019852000000000203,10,2,6,,0,17,,123,baseline_task7,[],11299.717712602629,0,0.0,305.0943539,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,,,,,67,7,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3050.943539,0.019860457978211343
10,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,8,14,10,139,7,0.02398100000000003,10,2,6,,0,17,0,123,replace7,[],11299.717712602629,0,0.0,305.0943539,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,10,0,67,7,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,114,3050.943539,0.023998708988074213
12,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,10,16,10,143,7,0.023950000000000138,10,0,6,,0,0,0,125,replace7_nearest,[],11542.474368048244,0,0.0,311.849487,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,10,0,67,7,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,117,3118.49487,0.02401745895622298
12,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,9,16,10,163,9,0.029128000000000043,10,1,7,,0,16,0,145,replace9,[],12028.605552878507,0,0.0,333.772111,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,3,44,10,3,67,5,0,10,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,139,3337.72111,0.029180249955970794
12,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,9,16,10,163,9,0.02908700000000053,10,1,7,,0,0,0,145,replace9_nearest,[],12266.268481267749,0,0.0,338.5253697,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,3,44,10,3,67,5,0,10,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,139,3385.253697,0.029126415960490704
16,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,15,21,15,157,,0.032573000000000185,15,0,6,,0,22,,134,baseline_task7,[],13393.131079687084,0,0.0,237.50841446666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,,,,,68,26,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,121,3562.626217,0.03265291702700779
16,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,15,21,15,157,7,0.03760399999999997,15,0,6,,0,22,0,134,replace7,[],13393.131079687084,0,0.0,237.50841446666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,0,0,15,0,68,26,0,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,121,3562.626217,0.03764962503919378
16,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,15,21,15,157,7,0.0366559999999998,15,0,6,,0,0,0,134,replace7_nearest,[],13420.565648269587,0,0.0,237.87420873333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,0,0,15,0,68,26,0,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,121,3568.113131,0.036689542001113296
10,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,14,20,15,163,9,0.03834299999999935,15,1,6,,0,21,0,141,replace9,[],11391.318848117928,0,0.0,213.6842514,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,3,36,15,3,68,19,0,15,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,132,3205.263771,0.038377457996830344
10,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,14,20,15,163,9,0.03762000000000043,15,1,6,,0,0,0,141,replace9_nearest,[],11391.318848117928,0,0.0,213.6842514,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,3,36,15,3,68,19,0,15,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,132,3205.263771,0.03771416703239083
18,0,True,0,0,0,0,0,edge__adversarial-spatial__69,edge__adversarial-spatial,12,24,15,166,,0.03169799999999956,15,3,12,,0,22,,140,baseline_task7,[],13774.878004808716,0,0.0,245.59837326666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,,,,,69,18,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,127,3683.975599,0.031730165996123105
18,0,True,0,0,0,0,0,edge__adversarial-spatial__69,edge__adversarial-spatial,12,24,15,166,7,0.03606800000000021,15,3,12,,0,22,0,140,replace7,[],13774.878004808716,0,0.0,245.59837326666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,0,0,12,0,69,18,0,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,127,3683.975599,0.03612195898313075
17,0,True,0,0,0,0,0,edge__adversarial-spatial__69,edge__adversarial-spatial,12,23,15,163,7,0.034431999999999796,15,3,11,,0,0,0,138,replace7_nearest,[],13971.47490585167,0,0.0,247.28633200000002,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,0,0,12,0,69,17,0,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,126,3709.29498,0.03444612497696653
13,0,True,0,0,0,0,0,edge__adversarial-spatial__69,edge__adversarial-spatial,12,20,15,175,9,0.03847500000000004,15,3,8,,0,20,0,153,replace9,[],13051.619870328606,0,0.0,240.7549316,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,4,44,13,4,69,14,0,15,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,146,3611.323974,0.038539665983989835
13,0,True,0,0,0,0,0,edge__adversarial-spatial__69,edge__adversarial-spatial,12,20,15,175,9,0.03696699999999975,15,3,8,,0,0,0,153,replace9_nearest,[],13051.619870328606,0,0.0,240.7549316,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,4,44,13,4,69,14,0,15,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,146,3611.323974,0.037009374995250255
11,0,True,0,0,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,9,14,10,153,,0.02259600000000006,10,1,5,,0,17,,137,baseline_task7,[],11981.002308643467,0,0.0,327.420046,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,,,,,70,13,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,131,3274.20046,0.022629208979196846
11,0,True,0,0,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,9,14,10,153,7,0.025907000000000124,10,1,5,,0,17,0,137,replace7,[],11981.002308643467,0,0.0,327.420046,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,0,0,9,0,70,13,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,131,3274.20046,0.025971458991989493
10,0,True,0,0,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,8,13,10,152,7,0.025012000000000256,10,2,5,,0,0,0,137,replace7_nearest,[],12006.824315066608,0,0.0,327.43648629999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,0,0,9,0,70,14,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,129,3274.364863,0.025045334012247622
10,0,True,0,0,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,8,13,10,172,9,0.02817200000000053,10,2,5,,0,16,0,157,replace9,[],13436.9280888011,0,0.0,368.23856190000004,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,3,42,9,3,70,9,1,10,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,151,3682.385619,0.028217292041517794
9,0,True,0,0,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,8,13,10,174,9,0.027137999999999884,10,2,5,,0,0,0,159,replace9_nearest,[],13460.35946861565,0,0.0,369.9071895,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,2,30,9,2,70,10,1,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,153,3699.071895,0.027149040950462222
14,0,True,0,0,0,0,0,edge__adversarial-spatial__71,edge__adversarial-spatial,10,19,12,161,,0.02550700000000017,12,2,9,,0,19,,140,baseline_task7,[],13756.291709862295,0,0.0,305.10486175,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,,,,,71,13,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,129,3661.258341,0.025516125024296343
15,0,True,0,0,0,0,0,edge__adversarial-spatial__71,edge__adversarial-spatial,10,19,12,160,7,0.02955200000000069,12,2,9,,0,18,0,139,replace7,[],13154.550210412177,0,0.0,294.5758368333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,1,13,8,1,71,12,0,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,128,3534.910042,0.029612666985485703
13,0,True,0,0,0,0,0,edge__adversarial-spatial__71,edge__adversarial-spatial,8,17,12,157,7,0.028342999999999563,12,4,9,,0,0,0,138,replace7_nearest,[],13554.325003614429,0,0.0,300.23875,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,1,13,8,1,71,13,0,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,127,3602.865,0.028398207970894873
11,0,True,0,0,0,0,0,edge__adversarial-spatial__71,edge__adversarial-spatial,9,17,12,175,9,0.03258699999999948,12,3,8,,0,17,0,156,replace9,[],12846.59516889421,0,0.0,297.35991958333335,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,4,49,9,4,71,14,3,12,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,144,3568.319035,0.03265825001290068
8,0,True,0,0,0,0,0,edge__adversarial-spatial__71,edge__adversarial-spatial,8,16,12,176,9,0.030578999999999468,12,4,8,,0,0,0,158,replace9_nearest,[],12260.997774374404,0,0.0,288.18329625,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,2,22,10,2,71,17,5,12,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,144,3458.199555,0.030618291988503188
5,0,True,0,0,0,0,0,clustered__iid__67,clustered__iid,5,12,10,126,,0.017281000000000546,10,5,7,,0,17,,112,baseline_task7,[],10101.902360834236,0,0.0,274.1380471,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,,,,,67,12,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,105,2741.380471,0.017279874999076128
5,0,True,0,0,0,0,0,clustered__iid__67,clustered__iid,5,12,10,126,7,0.02244500000000027,10,5,7,,0,17,0,112,replace7,[],10101.902360834236,0,0.0,274.1380471,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,10,0,67,12,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,105,2741.380471,0.022510083974339068
5,0,True,0,0,0,0,0,clustered__iid__67,clustered__iid,5,12,10,126,7,0.02229700000000001,10,5,7,,0,0,0,112,replace7_nearest,[],10101.902360834236,0,0.0,274.1380471,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,10,0,67,12,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,105,2741.380471,0.022309791995212436
2,0,True,0,0,0,0,0,clustered__iid__67,clustered__iid,3,10,10,130,9,0.025435000000000763,10,7,7,,0,18,0,118,replace9,[],11108.049948923108,0,0.0,297.16099909999997,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,1,10,10,1,67,10,0,10,ordinary,8,continuous_replacement_coverage_and_all_discovered_cleared,110,2971.609991,0.025449417007621378
2,0,True,0,0,0,0,0,clustered__iid__67,clustered__iid,3,10,10,135,9,0.022987999999999786,10,7,7,,0,0,0,123,replace9_nearest,[],11237.938408024167,0,0.0,302.5587681,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,10,0,67,12,0,10,ordinary,9,continuous_replacement_coverage_and_all_discovered_cleared,113,3025.587681,0.023011958051938564
3,0,True,0,0,0,0,0,clustered__iid__68,clustered__iid,12,15,15,117,,0.023732000000000752,15,3,3,,0,22,,100,baseline_task7,[],11301.840958241544,0,0.0,195.15787953333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,,,,,68,23,5,15,ordinary,7,full_coverage_and_all_discovered_cleared,92,2927.368193,0.023748959007207304
3,0,True,0,0,0,0,0,clustered__iid__68,clustered__iid,12,15,15,117,7,0.030896999999999508,15,3,3,,0,22,0,100,replace7,[],11301.840958241544,0,0.0,195.15787953333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,0,0,14,0,68,23,5,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,92,2927.368193,0.030936957977246493
3,0,True,0,0,0,0,0,clustered__iid__68,clustered__iid,12,15,15,116,7,0.029797000000000295,15,3,3,,0,0,0,99,replace7_nearest,[],11360.690658474394,0,0.0,195.4758756,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,0,0,14,0,68,22,5,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,90,2932.138134,0.029855540953576565
1,0,True,0,0,0,0,0,clustered__iid__68,clustered__iid,12,15,15,169,9,0.031452999999999065,15,3,3,,0,23,0,152,replace9,[],10398.208873440733,0,0.0,203.842785,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,1,5,15,1,68,25,6,15,ordinary,8,continuous_replacement_coverage_and_all_discovered_cleared,143,3057.641775,0.03147629101295024
