active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,seed,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
30,0,True,edge__smooth__69,edge__smooth,15,15,15,162,0.27033999999999736,15,,0,145,q3_square9_h900_active,[],21513.505083798198,0,0.0,348.713401,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,128,5230.701015,0.27109245798783377
28,0,True,edge__smooth__69,edge__smooth,15,15,15,161,0.2574289999999948,15,,0,144,q3_square9_h1000_active,[],20777.42726449793,0,0.0,338.63236333333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,129,5079.48545,0.2589425830519758
26,0,True,edge__smooth__69,edge__smooth,15,15,15,159,0.22392399999999668,15,,0,142,q3_square9_h1100_active,[],20173.486326994036,0,0.0,329.9131511333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,129,4948.697267,0.22448749997420236
25,0,True,edge__smooth__69,edge__smooth,15,15,15,158,0.22082400000000035,15,,0,141,q3_square9_h1200_active,[],19342.119364446586,0,0.0,318.49492473333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,129,4777.423871,0.22152283298783004
27,0,True,edge__smooth__69,edge__smooth,15,15,15,155,0.24829700000000088,15,,0,138,q3_alternating9_active,[],20755.117303380655,0,0.0,336.0015640666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,124,5040.023461,0.24895116698462516
27,0,True,edge__smooth__69,edge__smooth,15,15,15,155,0.24002700000000488,15,,0,138,q3_alternating9_wide_active,[],19807.58329116617,0,0.0,323.3677772,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,124,4850.516658,0.24079404200892895
19,0,True,edge__smooth__70,edge__smooth,10,10,10,165,0.17847799999999836,10,,0,153,baseline_peer9_active,[],17898.640384555816,0,0.0,453.4728078,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,140,4534.728078,0.1789763750275597
20,0,True,edge__smooth__70,edge__smooth,10,10,10,161,0.1872630000000015,10,,0,149,q3_square9_h860_active,[],16742.010946792965,0,0.0,427.7402191,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,134,4277.402191,0.18775166699197143
19,0,True,edge__smooth__70,edge__smooth,10,10,10,160,0.17900499999999653,10,,0,148,q3_square9_h900_active,[],16483.71472227806,0,0.0,422.0742945,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,134,4220.742945,0.17938808299368247
19,0,True,edge__smooth__70,edge__smooth,10,10,10,160,0.16982600000000048,10,,0,148,q3_square9_h1000_active,[],16097.4120510464,0,0.0,414.3482412,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,134,4143.482412,0.17024987505283207
19,0,True,edge__smooth__70,edge__smooth,10,10,10,160,0.16423599999999539,10,,0,148,q3_square9_h1100_active,[],16120.8642566753,0,0.0,414.81728510000005,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,134,4148.172851,0.16477604198735207
17,0,True,edge__smooth__70,edge__smooth,10,10,10,159,0.15171899999999994,10,,0,147,q3_square9_h1200_active,[],18555.48964077192,0,0.0,463.10979289999995,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,135,4631.097929,0.1521429589483887
19,0,True,edge__smooth__70,edge__smooth,10,10,10,166,0.16930700000000343,10,,0,154,q3_alternating9_active,[],16134.303087918755,0,0.0,418.6860619,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,140,4186.860619,0.1697085840278305
17,0,True,edge__smooth__70,edge__smooth,10,10,10,164,0.15431099999999986,10,,0,152,q3_alternating9_wide_active,[],15263.310164336212,0,0.0,400.26620349999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,140,4002.662035,0.15470204199664295
19,0,True,edge__smooth__71,edge__smooth,12,12,12,149,0.16466199999999986,12,,0,135,baseline_peer9_active,[],17043.84404465727,0,0.0,355.48073425,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,122,4265.768811,0.16509629198117182
23,0,True,edge__smooth__71,edge__smooth,12,12,12,169,0.20988899999999688,12,,0,155,q3_square9_h860_active,[],19531.097136254193,0,0.0,406.7682854166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,140,4881.219425,0.21038741699885577
23,0,True,edge__smooth__71,edge__smooth,12,12,12,169,0.21100799999999964,12,,0,155,q3_square9_h900_active,[],19388.8263345144,0,0.0,404.3971056666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,140,4852.765268,0.21150704199681059
23,0,True,edge__smooth__71,edge__smooth,12,12,12,169,0.20752799999999638,12,,0,155,q3_square9_h1000_active,[],18668.167295244937,0,0.0,392.3861213333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,140,4708.633456,0.20796279096975923
23,0,True,edge__smooth__71,edge__smooth,12,12,12,169,0.20773200000000003,12,,0,155,q3_square9_h1100_active,[],18282.88535593466,0,0.0,385.964756,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,140,4631.577072,0.20822370902169496
20,0,True,edge__smooth__71,edge__smooth,12,12,12,167,0.1774429999999967,12,,0,153,q3_square9_h1200_active,[],18202.51764386337,0,0.0,383.7919606666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,140,4605.503528,0.1778656670358032
21,0,True,edge__smooth__71,edge__smooth,12,12,12,150,0.18910599999999533,12,,0,136,q3_alternating9_active,[],18771.243411088493,0,0.0,384.60405675,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,121,4615.248681,0.18955583404749632
21,0,True,edge__smooth__71,edge__smooth,12,12,12,150,0.18755999999999773,12,,0,136,q3_alternating9_wide_active,[],18158.824845013398,0,0.0,374.3970806666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,121,4492.764968,0.18806308403145522
16,0,True,edge__adversarial-positive__67,edge__adversarial-positive,10,10,10,160,0.1419170000000065,10,,0,148,baseline_peer9_active,[],15648.147328546378,0,0.0,405.7629465,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,138,4057.629465,0.14214829198317602
17,0,True,edge__adversarial-positive__67,edge__adversarial-positive,10,10,10,163,0.15207399999999893,10,,0,151,q3_square9_h860_active,[],17528.183745051218,0,0.0,445.16367460000004,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,141,4451.636746,0.15251908404752612
17,0,True,edge__adversarial-positive__67,edge__adversarial-positive,10,10,10,163,0.14966100000000182,10,,0,151,q3_square9_h900_active,[],17334.525536679907,0,0.0,441.2905109,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,141,4412.905109,0.15037091699196026
17,0,True,edge__adversarial-positive__67,edge__adversarial-positive,10,10,10,163,0.14896800000000354,10,,0,151,q3_square9_h1000_active,[],17485.658578965355,0,0.0,444.31317129999996,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,141,4443.131713,0.1493845419608988
18,0,True,edge__adversarial-positive__67,edge__adversarial-positive,10,10,10,163,0.1596879999999956,10,,0,151,q3_square9_h1100_active,[],17164.244206958443,0,0.0,437.88488420000004,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,141,4378.848842,0.16019399999640882
19,0,True,edge__adversarial-positive__67,edge__adversarial-positive,10,10,10,164,0.16858599999999768,10,,0,152,q3_square9_h1200_active,[],17235.8980170649,0,0.0,439.8179604,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,141,4398.179604,0.1690877500222996
18,0,True,edge__adversarial-positive__67,edge__adversarial-positive,10,10,10,165,0.15651199999999932,10,,0,153,q3_alternating9_active,[],16755.669810036175,0,0.0,430.91339610000006,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,143,4309.133961,0.15684529196005315
18,0,True,edge__adversarial-positive__67,edge__adversarial-positive,10,10,10,165,0.15315100000000115,10,,0,153,q3_alternating9_wide_active,[],16132.694533851836,0,0.0,418.4538907,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,143,4184.538907,0.1534415000351146
25,0,True,edge__adversarial-positive__68,edge__adversarial-positive,15,15,15,158,0.24143699999999768,15,,0,141,baseline_peer9_active,[],18698.820338663827,0,0.0,309.78427120000003,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,127,4646.764068,0.24396070902002975
28,0,True,edge__adversarial-positive__68,edge__adversarial-positive,15,15,15,159,0.25666100000000114,15,,0,142,q3_square9_h860_active,[],22142.30108834495,0,0.0,355.8973478666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,125,5338.460218,0.257354416011367
29,0,True,edge__adversarial-positive__68,edge__adversarial-positive,15,15,15,160,0.268929,15,,0,143,q3_square9_h900_active,[],21883.718436714724,0,0.0,352.7829124666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,125,5291.743687,0.26962462498340756
29,0,True,edge__adversarial-positive__68,edge__adversarial-positive,15,15,15,153,0.2770749999999964,15,,0,136,q3_square9_h1000_active,[],21388.331934472364,0,0.0,343.37775906666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,118,5150.666386,0.27773854200495407
26,0,True,edge__adversarial-positive__68,edge__adversarial-positive,15,15,15,151,0.23307899999999648,15,,0,134,q3_square9_h1100_active,[],21197.208680899716,0,0.0,340.22944906666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,119,5103.441736,0.23372529196785763
25,0,True,edge__adversarial-positive__68,edge__adversarial-positive,15,15,15,151,0.22824800000000067,15,,0,134,q3_square9_h1200_active,[],20097.354585083413,0,0.0,325.6313945333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,120,4884.470918,0.22871220798697323
30,0,True,edge__adversarial-positive__68,edge__adversarial-positive,15,15,15,163,0.2743390000000048,15,,0,146,q3_alternating9_active,[],21417.319706084923,0,0.0,347.69759626666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,127,5215.463944,0.27486529195448384
28,0,True,edge__adversarial-positive__68,edge__adversarial-positive,15,15,15,162,0.2576440000000062,15,,0,145,q3_alternating9_wide_active,[],20387.82894021978,0,0.0,333.70438593333336,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,128,5005.565789,0.2582576669519767
28,0,True,edge__adversarial-positive__69,edge__adversarial-positive,15,15,15,165,0.2431009999999958,15,,0,148,baseline_peer9_active,[],18090.20060672725,0,0.0,304.4026748,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,133,4566.040122,0.24378566700033844
30,0,True,edge__adversarial-positive__69,edge__adversarial-positive,15,15,15,161,0.2767690000000016,15,,0,144,q3_square9_h860_active,[],23066.16946700436,0,0.0,369.015593,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,127,5535.233895,0.2774256670381874
30,0,True,edge__adversarial-positive__69,edge__adversarial-positive,15,15,15,162,0.26917899999999406,15,,0,145,q3_square9_h900_active,[],21468.33051288507,0,0.0,348.1110735333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,128,5221.666103,0.2697057499899529
28,0,True,edge__adversarial-positive__69,edge__adversarial-positive,15,15,15,161,0.24964200000000147,15,,0,144,q3_square9_h1000_active,[],20771.68748379145,0,0.0,338.55583313333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,129,5078.337497,0.2502186250058003
27,0,True,edge__adversarial-positive__69,edge__adversarial-positive,15,15,15,160,0.23328500000000219,15,,0,143,q3_square9_h1100_active,[],20192.95378481385,0,0.0,330.50605053333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,129,4957.590758,0.2338556670001708
25,0,True,edge__adversarial-positive__69,edge__adversarial-positive,15,15,15,158,0.22096299999999758,15,,0,141,q3_square9_h1200_active,[],19029.943585343586,0,0.0,314.33258086666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,129,4714.988713,0.22150949999922886
27,0,True,edge__adversarial-positive__69,edge__adversarial-positive,15,15,15,155,0.24264000000000152,15,,0,138,q3_alternating9_active,[],21263.73077366653,0,0.0,342.7830770666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,124,5141.746156,0.2431595420348458
27,0,True,edge__adversarial-positive__69,edge__adversarial-positive,15,15,15,155,0.23785099999999915,15,,0,138,q3_alternating9_wide_active,[],19712.01341900651,0,0.0,322.09351200000003,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,124,4831.40268,0.2384547499823384
19,0,True,edge__adversarial-positive__70,edge__adversarial-positive,10,10,10,165,0.17246699999999748,10,,0,153,baseline_peer9_active,[],17814.155166583565,0,0.0,451.78310339999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,140,4517.831034,0.1730029999744147
19,0,True,edge__adversarial-positive__70,edge__adversarial-positive,10,10,10,160,0.17042600000000618,10,,0,148,q3_square9_h860_active,[],16744.048256514987,0,0.0,427.28096509999995,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,134,4272.809651,0.17088166699977592
19,0,True,edge__adversarial-positive__70,edge__adversarial-positive,10,10,10,160,0.1681430000000006,10,,0,148,q3_square9_h900_active,[],16483.242793626625,0,0.0,422.0648562,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,134,4220.648562,0.16854025004431605
18,0,True,edge__adversarial-positive__70,edge__adversarial-positive,10,10,10,159,0.16285500000000042,10,,0,147,q3_square9_h1000_active,[],16358.023697270493,0,0.0,419.0604737,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,134,4190.604737,0.16333516599843279
18,0,True,edge__adversarial-positive__70,edge__adversarial-positive,10,10,10,159,0.16073699999999747,10,,0,147,q3_square9_h1100_active,[],16093.904945978496,0,0.0,413.7780984,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,134,4137.780984,0.16105987504124641
17,0,True,edge__adversarial-positive__70,edge__adversarial-positive,10,10,10,159,0.15017999999999887,10,,0,147,q3_square9_h1200_active,[],16801.973912959857,0,0.0,428.0394784,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,135,4280.394784,0.15048474998911843
18,0,True,edge__adversarial-positive__70,edge__adversarial-positive,10,10,10,165,0.1635429999999971,10,,0,153,q3_alternating9_active,[],16104.287904310604,0,0.0,417.5857581,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,140,4175.857581,0.1639633330050856
18,0,True,edge__adversarial-positive__70,edge__adversarial-positive,10,10,10,165,0.17550800000000066,10,,0,153,q3_alternating9_wide_active,[],15275.789343151595,0,0.0,401.0157869,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,140,4010.157869,0.17768204200547189
19,0,True,edge__adversarial-positive__71,edge__adversarial-positive,12,12,12,149,0.1682869999999994,12,,0,135,baseline_peer9_active,[],16894.498093060443,0,0.0,352.99163483333336,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,122,4235.899618,0.16870479099452496
24,0,True,edge__adversarial-positive__71,edge__adversarial-positive,12,12,12,170,0.2265599999999992,12,,0,156,q3_square9_h860_active,[],19743.409662336977,0,0.0,410.72349441666665,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,140,4928.681933,0.22705470799701288
24,0,True,edge__adversarial-positive__71,edge__adversarial-positive,12,12,12,170,0.22672800000000137,12,,0,156,q3_square9_h900_active,[],19524.29163053613,0,0.0,407.07152708333336,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,140,4884.858325,0.2272147909970954
24,0,True,edge__adversarial-positive__71,edge__adversarial-positive,12,12,12,170,0.21938300000000055,12,,0,156,q3_square9_h1000_active,[],18923.192833220368,0,0.0,397.0532138333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,140,4764.638566,0.21996016695629805
23,0,True,edge__adversarial-positive__71,edge__adversarial-positive,12,12,12,169,0.2146889999999999,12,,0,155,q3_square9_h1100_active,[],18339.08527986758,0,0.0,386.9014211666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,140,4642.817054,0.2168854579795152
19,0,True,edge__adversarial-positive__71,edge__adversarial-positive,12,12,12,166,0.16701799999999878,12,,0,152,q3_square9_h1200_active,[],18426.007911227938,0,0.0,387.10013175,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,140,4645.201581,0.16737624997040257
21,0,True,edge__adversarial-positive__71,edge__adversarial-positive,12,12,12,150,0.18809500000000412,12,,0,136,q3_alternating9_active,[],18747.24838362749,0,0.0,384.2041395833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,121,4610.449675,0.188492999994196
21,0,True,edge__adversarial-positive__71,edge__adversarial-positive,12,12,12,150,0.19177300000000486,12,,0,136,q3_alternating9_wide_active,[],18133.223415541048,0,0.0,373.9703901666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,121,4487.644682,0.19214495801134035
16,0,True,edge__adversarial-negative__67,edge__adversarial-negative,10,10,10,160,0.14622500000000116,10,,0,148,baseline_peer9_active,[],15713.38844696935,0,0.0,407.06776890000003,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,138,4070.677689,0.1478454580064863
17,0,True,edge__adversarial-negative__67,edge__adversarial-negative,10,10,10,163,0.1509020000000021,10,,0,151,q3_square9_h860_active,[],17417.407300433817,0,0.0,442.948146,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,141,4429.48146,0.151268457993865
17,0,True,edge__adversarial-negative__67,edge__adversarial-negative,10,10,10,163,0.14996500000000168,10,,0,151,q3_square9_h900_active,[],17192.56062077926,0,0.0,438.4512122,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,141,4384.512122,0.15034633298637345
18,0,True,edge__adversarial-negative__67,edge__adversarial-negative,10,10,10,164,0.1638979999999961,10,,0,152,q3_square9_h1000_active,[],17348.255737515807,0,0.0,442.0651147,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,141,4420.651147,0.16426066699204966
18,0,True,edge__adversarial-negative__67,edge__adversarial-negative,10,10,10,163,0.15258599999999944,10,,0,151,q3_square9_h1100_active,[],16909.921948646246,0,0.0,432.7984388,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,141,4327.984388,0.15300566697260365
