active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
7,0,True,0,0,0,0,0,clustered__adversarial-positive__155,clustered__adversarial-positive,13,1,,21,14,157,1.0,,,base,0,0.0394939999999977,,14,,1,8,False,,,,,False,,0,0,8.42920271679759e-05,,21,0,,,,134,range_area7,,,[],9387.662291951374,0,94.16470730015162,0.0,13,,,,197.6094612857143,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,,3,,,155,1.0,28,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,128,2766.532458,,,True,0.039548875007312745
7,0,True,0,0,0,0,0,clustered__adversarial-positive__155,clustered__adversarial-positive,13,1,1,21,14,157,1.0,,,base,0,0.03953299999999871,0,14,,1,8,False,,1,0,1,False,,0,0,9.345798753201962e-05,,21,0,4,,,134,deferred_area7,6,,[],9387.662291951374,0,94.16470730015162,0.0,13,,,0,197.6094612857143,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",0,,3,,,155,1.0,28,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,128,2766.532458,,,True,0.03956208401359618
7,0,True,0,0,0,0,0,clustered__adversarial-positive__155,clustered__adversarial-positive,13,1,1,21,14,157,1.0,,,base,0,0.03905300000000267,0,14,,1,8,False,,1,0,1,False,,0,0,8.487497689202428e-05,,21,0,4,,,134,lean_deferred_area7,6,,[],9387.662291951374,0,94.16470730015162,0.0,13,,,0,197.6094612857143,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",0,,3,,,155,1.0,28,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,128,2766.532458,,,True,0.03909887501504272
22,0,True,,,,,,clustered__adversarial-positive__156,clustered__adversarial-positive,13,,,13,13,117,,,,,,0.17370300000000327,,13,,,,,,,,,,,0,,8.504197467118502e-05,,,,,,,102,peer_layout9_proxy,,,[],19400.276092038614,0,,0.0,,,,,349.2350168461538,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,,3,,,156,,,,,,,13,ordinary,9,full_coverage_and_all_discovered_cleared,85,4540.055219,,,,0.17379179201088846
8,0,True,0,0,0,0,0,clustered__adversarial-positive__156,clustered__adversarial-positive,12,,,20,13,134,1.0,,,,,0.025365999999998223,,13,,1,8,False,,,,,,,0,,7.041700882837176e-05,,20,0,,,,112,area_return1_7,,,[],9778.676768607353,0,127.1613187051873,0.0,12,,,,208.36425784615386,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,,3,,,156,,7,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,107,2708.735352,,,True,0.025380791979841888
8,0,True,0,0,0,0,0,clustered__adversarial-positive__156,clustered__adversarial-positive,12,0,,20,13,134,1.0,,,base,0,0.0253540000000001,,13,,1,8,False,,,,,False,,0,0,7.362500764429569e-05,,20,0,,,,112,range_area7,,,[],9778.676768607353,0,127.1613187051873,0.0,12,,,,208.36425784615386,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,,3,,,156,1.0,7,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,107,2708.735352,,,True,0.025362499989569187
8,0,True,0,0,0,0,0,clustered__adversarial-positive__156,clustered__adversarial-positive,12,0,0,20,13,134,1.0,,,base,0,0.025705000000002087,0,13,,1,8,False,,0,0,0,False,,0,0,7.604202255606651e-05,,20,0,4,,,112,deferred_area7,7,,[],9778.676768607353,0,127.1613187051873,0.0,12,,,0,208.36425784615386,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",0,,3,,,156,1.0,7,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,107,2708.735352,,,True,0.02570687502156943
8,0,True,0,0,0,0,0,clustered__adversarial-positive__156,clustered__adversarial-positive,12,0,0,20,13,134,1.0,,,base,0,0.025479999999994618,0,13,,1,8,False,,0,0,0,False,,0,0,7.666600868105888e-05,,20,0,4,,,112,lean_deferred_area7,7,,[],9778.676768607353,0,127.1613187051873,0.0,12,,,0,208.36425784615386,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",0,,3,,,156,1.0,7,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,107,2708.735352,,,True,0.02549391600769013
22,0,True,,,,,,clustered__adversarial-negative__147,clustered__adversarial-negative,14,,,14,14,122,,,,,,0.1824709999999996,,14,,,,,,,,,,,0,,6.737501826137304e-05,,,,,,,106,peer_layout9_proxy,,,[],18010.82381640877,0,,0.0,,,,,306.6546261428571,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",,,3,,,147,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,91,4293.164766,,,,0.1827324170153588
5,0,True,0,0,0,0,0,clustered__adversarial-negative__147,clustered__adversarial-negative,11,,,16,14,105,1.0,,,,,0.022274000000003014,,14,,3,5,False,,,,,,,0,,7.324997568503022e-05,,21,0,,,,87,area_return1_7,,,[],10502.765718041219,0,91.28846644693252,0.0,11,,,,192.4680815714286,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",,,3,,,147,,16,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,83,2694.553142,,,True,0.02229320799233392
5,0,True,0,0,0,0,0,clustered__adversarial-negative__147,clustered__adversarial-negative,11,0,,16,14,105,1.0,,,base,0,0.022037000000004525,,14,,3,5,False,,,,,False,,0,0,7.262500002980232e-05,,21,0,,,,87,range_area7,,,[],10502.765718041219,0,91.28846644693252,0.0,11,,,,192.4680815714286,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",,,3,,,147,1.0,16,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,83,2694.553142,,,True,0.022037082992028445
5,0,True,0,0,0,0,0,clustered__adversarial-negative__147,clustered__adversarial-negative,11,0,0,16,14,105,1.0,,,base,0,0.022595000000002585,0,14,,3,5,False,,0,0,0,False,,0,0,6.350001785904169e-05,,21,0,4,,,87,deferred_area7,6,,[],10502.765718041219,0,91.28846644693252,0.0,11,,,0,192.4680815714286,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",0,,3,,,147,1.0,16,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,83,2694.553142,,,True,0.022643417003564537
5,0,True,0,0,0,0,0,clustered__adversarial-negative__147,clustered__adversarial-negative,11,0,0,16,14,105,1.0,,,base,0,0.022311000000001968,0,14,,3,5,False,,0,0,0,False,,0,0,6.687501445412636e-05,,21,0,4,,,87,lean_deferred_area7,6,,[],10502.765718041219,0,91.28846644693252,0.0,11,,,0,192.4680815714286,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",0,,3,,,147,1.0,16,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,83,2694.553142,,,True,0.022327833983581513
22,0,True,,,,,,clustered__adversarial-negative__148,clustered__adversarial-negative,13,,,13,13,115,,,,,,0.16601199999999494,,13,,,,,,,,,,,0,,6.179098272696137e-05,,,,,,,100,peer_layout9_proxy,,,[],21034.79253988397,0,,0.0,,,,,373.5352697692308,"[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]",,,3,,,148,,,,,,,13,ordinary,9,full_coverage_and_all_discovered_cleared,84,4855.958507,,,,0.16610612499061972
7,0,True,0,0,0,0,0,clustered__adversarial-negative__148,clustered__adversarial-negative,13,,,19,13,139,1.0,,,,,0.028328999999999382,,13,,0,6,False,,,,,,,0,,6.341701373457909e-05,,20,0,,,,118,area_return1_7,,,[],8997.884145562137,0,160.14438337662568,0.0,13,,,,198.81360223076925,"[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]",,,3,,,148,,3,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,112,2584.576829,,,True,0.02838595799403265
7,0,True,0,0,0,0,0,clustered__adversarial-negative__148,clustered__adversarial-negative,13,0,,19,13,139,1.0,,,base,0,0.027794000000000096,,13,,0,6,False,,,,,False,,0,0,7.387500954791903e-05,,20,0,,,,118,range_area7,,,[],8997.884145562137,0,160.14438337662568,0.0,13,,,,198.81360223076925,"[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]",,,3,,,148,1.0,3,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,112,2584.576829,,,True,0.027797707996796817
7,0,True,0,0,0,0,0,clustered__adversarial-negative__148,clustered__adversarial-negative,13,0,0,19,13,139,1.0,,,base,0,0.028233000000000175,0,13,,0,6,False,,0,0,0,False,,0,0,7.637502858415246e-05,,20,0,4,,,118,deferred_area7,7,,[],8997.884145562137,0,160.14438337662568,0.0,13,,,0,198.81360223076925,"[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]",0,,3,,,148,1.0,3,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,112,2584.576829,,,True,0.02824504201998934
7,0,True,0,0,0,0,0,clustered__adversarial-negative__148,clustered__adversarial-negative,13,0,0,19,13,139,1.0,,,base,0,0.028309999999997615,0,13,,0,6,False,,0,0,0,False,,0,0,7.929198909550905e-05,,20,0,4,,,118,lean_deferred_area7,7,,[],8997.884145562137,0,160.14438337662568,0.0,13,,,0,198.81360223076925,"[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]",0,,3,,,148,1.0,3,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,112,2584.576829,,,True,0.028332040994428098
15,0,True,,,,,,clustered__adversarial-negative__149,clustered__adversarial-negative,10,,,10,10,132,,,,,,0.1144740000000013,,10,,,,,,,,,,,0,,7.395801367238164e-05,,,,,,,120,peer_layout9_proxy,,,[],14174.190231943117,0,,0.0,,,,,359.2838049,"[1, 3, 4, 5, 9, 10, 13, 15, 17, 18]",,,3,,,149,,,,,,,10,ordinary,9,full_coverage_and_all_discovered_cleared,108,3592.838049,,,,0.11457874998450279
6,0,True,0,0,0,0,0,clustered__adversarial-negative__149,clustered__adversarial-negative,7,,,14,10,123,1.0,,,,,0.02131700000000336,,10,,3,7,False,,,,,,,0,,6.0125021263957024e-05,,17,0,,,,107,area_return1_7,,,[],8970.519791332945,0,53.288650651918445,0.0,7,,,,249.21039580000001,"[1, 3, 4, 5, 9, 10, 13, 15, 17, 18]",,,3,,,149,,12,,1,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,101,2492.103958,,,True,0.021323958004359156
6,0,True,0,0,0,0,0,clustered__adversarial-negative__149,clustered__adversarial-negative,7,0,,14,10,123,1.0,,,base,0,0.021446999999994887,,10,,3,7,False,,,,,False,,0,0,7.162499241530895e-05,,17,0,,,,107,range_area7,,,[],8970.519791332945,0,53.288650651918445,0.0,7,,,,249.21039580000001,"[1, 3, 4, 5, 9, 10, 13, 15, 17, 18]",,,3,,,149,1.0,12,,1,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,101,2492.103958,,,True,0.02145245799329132
6,0,True,0,0,0,0,0,clustered__adversarial-negative__149,clustered__adversarial-negative,7,0,0,14,10,123,1.0,,,base,0,0.021589999999996223,0,10,,3,7,False,,0,0,0,False,,0,0,0.00010633299825713038,,17,0,4,,,107,deferred_area7,10,,[],8970.519791332945,0,53.288650651918445,0.0,7,,,0,249.21039580000001,"[1, 3, 4, 5, 9, 10, 13, 15, 17, 18]",0,,3,,,149,1.0,12,,1,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,101,2492.103958,,,True,0.02159004198620096
6,0,True,0,0,0,0,0,clustered__adversarial-negative__149,clustered__adversarial-negative,7,0,0,14,10,123,1.0,,,base,0,0.02155400000000185,0,10,,3,7,False,,0,0,0,False,,0,0,6.820802809670568e-05,,17,0,4,,,107,lean_deferred_area7,10,,[],8970.519791332945,0,53.288650651918445,0.0,7,,,0,249.21039580000001,"[1, 3, 4, 5, 9, 10, 13, 15, 17, 18]",0,,3,,,149,1.0,12,,1,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,101,2492.103958,,,True,0.021561832982115448
30,0,True,,,,,,clustered__adversarial-negative__150,clustered__adversarial-negative,16,,,16,16,169,,,,,,0.2617359999999991,,16,,,,,,,,,,,0,,6.320903776213527e-05,,,,,,,151,peer_layout9_proxy,,,[],16278.683531251987,0,,0.0,,,,,264.046044375,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19]",,,3,,,150,,,,,,,16,ordinary,8,public_upper_bound_16,134,4224.73671,,,,0.262013083032798
9,0,True,0,0,0,0,0,clustered__adversarial-negative__150,clustered__adversarial-negative,14,,,20,16,156,1.0,,,,,0.028676000000004365,,16,,2,6,False,,,,,,,0,,8.995900861918926e-05,,23,0,,,,134,area_return1_7,,,[],11435.656163597441,0,127.179475217166,0.0,14,,,,198.6957020625,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19]",,,3,,,150,,20,,0,,,16,ordinary,7,public_upper_bound_16,130,3179.131233,,,True,0.028680542018264532
9,0,True,0,0,0,0,0,clustered__adversarial-negative__150,clustered__adversarial-negative,14,0,,20,16,156,1.0,,,base,0,0.028886999999997443,,16,,2,6,False,,,,,False,,0,0,8.575001265853643e-05,,23,0,,,,134,range_area7,,,[],11435.656163597441,0,127.179475217166,0.0,14,,,,198.6957020625,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19]",,,3,,,150,1.0,20,,0,,,16,ordinary,7,public_upper_bound_16,130,3179.131233,,,True,0.0289678749977611
9,0,True,0,0,0,0,0,clustered__adversarial-negative__150,clustered__adversarial-negative,14,0,0,20,16,156,1.0,,,base,0,0.029182000000005814,0,16,,2,6,False,,0,0,0,False,,0,0,8.725002408027649e-05,,23,0,4,,,134,deferred_area7,9,,[],11435.656163597441,0,127.179475217166,0.0,14,,,0,198.6957020625,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19]",0,,3,,,150,1.0,20,,0,,,16,ordinary,7,public_upper_bound_16,130,3179.131233,,,True,0.02918824995867908
9,0,True,0,0,0,0,0,clustered__adversarial-negative__150,clustered__adversarial-negative,14,0,0,20,16,156,1.0,,,base,0,0.028733000000002562,0,16,,2,6,False,,0,0,0,False,,0,0,8.579203858971596e-05,,23,0,4,,,134,lean_deferred_area7,9,,[],11435.656163597441,0,127.179475217166,0.0,14,,,0,198.6957020625,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19]",0,,3,,,150,1.0,20,,0,,,16,ordinary,7,public_upper_bound_16,130,3179.131233,,,True,0.02873854199424386
21,0,True,,,,,,clustered__adversarial-negative__151,clustered__adversarial-negative,15,,,15,15,124,,,,,,0.16432899999999506,,15,,,,,,,,,,,0,,7.491704309359193e-05,,,,,,,107,peer_layout9_proxy,,,[],19767.851625949486,0,,0.0,,,,,310.5713548,"[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,151,,,,,,,15,ordinary,9,full_coverage_and_all_discovered_cleared,95,4658.570322,,,,0.16447729204082862
5,0,True,0,0,0,0,0,clustered__adversarial-negative__151,clustered__adversarial-negative,14,,,16,15,132,1.0,,,,,0.028922999999998922,,15,,1,2,False,,,,,,,0,,7.170898607000709e-05,,22,0,,,,114,area_return1_7,,,[],10195.36982826397,0,115.6173820061812,0.0,14,,,,186.20493113333333,"[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,151,,19,,19,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,106,2793.073967,,,True,0.028923542005941272
5,0,True,0,0,0,0,0,clustered__adversarial-negative__151,clustered__adversarial-negative,14,8,,16,15,124,1.0,,,base,0,0.0288449999999969,,15,,1,2,False,,,,,False,,0,0,7.274997187778354e-05,,22,0,,,,106,range_area7,,,[],10195.36982826397,0,115.6173820061812,0.0,14,,,,182.93826446666665,"[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,151,1.0,19,,19,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,97,2744.073967,,,True,0.02885879104724154
5,0,True,0,0,0,0,0,clustered__adversarial-negative__151,clustered__adversarial-negative,14,8,8,16,15,124,1.0,,,base,0,0.029350000000000875,0,15,,1,2,False,,8,0,8,False,,0,0,7.675000233575702e-05,,22,0,4,,,106,deferred_area7,5,,[],10195.36982826397,0,115.6173820061812,0.0,14,,,0,183.00493113333332,"[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,,,151,1.0,19,,19,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,98,2745.073967,,,True,0.029432166018523276
5,0,True,0,0,0,0,0,clustered__adversarial-negative__151,clustered__adversarial-negative,14,8,8,16,15,124,1.0,,,base,0,0.028999999999996362,0,15,,1,2,False,,8,0,8,False,,0,0,7.837498560547829e-05,,22,0,4,,,106,lean_deferred_area7,5,,[],10195.36982826397,0,115.6173820061812,0.0,14,,,0,183.00493113333332,"[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,,,151,1.0,19,,19,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,98,2745.073967,,,True,0.029016457963734865
24,0,True,,,,,,clustered__adversarial-negative__152,clustered__adversarial-negative,16,,,16,16,94,,,,,,0.189782000000001,,16,,,,,,,,,,,0,,6.891600787639618e-05,,,,,,,76,peer_layout9_proxy,,,[],14268.397353622828,0,,0.0,,,,,211.2299668125,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 20]",,,3,,,152,,,,,,,16,ordinary,4,public_upper_bound_16,66,3379.679469,,,,0.18992058298317716
13,0,True,0,0,0,0,0,clustered__adversarial-negative__152,clustered__adversarial-negative,14,,,26,16,155,1.0,,,,,0.029823000000000377,,16,,2,12,False,,,,,,,0,,6.637501064687967e-05,,21,2,,,,127,area_return1_7,,,[],9421.116965924528,0,115.07019777671194,0.0,14,,,,171.826462,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 20]",,,3,,,152,,23,,0,,,16,ordinary,5,public_upper_bound_16,120,2749.223392,,,True,0.029834625020157546
13,0,True,0,0,0,0,0,clustered__adversarial-negative__152,clustered__adversarial-negative,14,0,,26,16,155,1.0,,,base,0,0.029834000000001026,,16,,2,12,False,,,,,False,,0,0,8.874997729435563e-05,,21,2,,,,127,range_area7,,,[],9421.116965924528,0,115.07019777671194,0.0,14,,,,171.826462,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 20]",,,3,,,152,1.0,23,,0,,,16,ordinary,5,public_upper_bound_16,120,2749.223392,,,True,0.029911458026617765
13,0,True,0,0,0,0,0,clustered__adversarial-negative__152,clustered__adversarial-negative,14,0,0,26,16,155,1.0,,,base,0,0.03034600000000154,0,16,,2,12,False,,0,0,0,False,,0,0,8.958304533734918e-05,,21,2,4,,,127,deferred_area7,6,,[],9421.116965924528,0,115.07019777671194,0.0,14,,,0,171.826462,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 20]",0,,3,,,152,1.0,23,,0,,,16,ordinary,5,public_upper_bound_16,120,2749.223392,,,True,0.030348333006259054
13,0,True,0,0,0,0,0,clustered__adversarial-negative__152,clustered__adversarial-negative,14,0,0,26,16,155,1.0,,,base,0,0.029837999999998033,0,16,,2,12,False,,0,0,0,False,,0,0,8.74160323292017e-05,,21,2,4,,,127,lean_deferred_area7,6,,[],9421.116965924528,0,115.07019777671194,0.0,14,,,0,171.826462,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 20]",0,,3,,,152,1.0,23,,0,,,16,ordinary,5,public_upper_bound_16,120,2749.223392,,,True,0.029840375005733222
24,0,True,,,,,,clustered__adversarial-negative__153,clustered__adversarial-negative,13,,,13,13,168,,,,,,0.19777799999999957,,13,,,,,,,,,,,0,,7.741694571450353e-05,,,,,,,153,peer_layout9_proxy,,,[],20818.767465693578,0,,0.0,,,,,394.6733453076923,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",,,3,,,153,,,,,,,13,ordinary,9,full_coverage_and_all_discovered_cleared,137,5130.753489,,,,0.1978976660175249
5,0,True,0,0,0,0,0,clustered__adversarial-negative__153,clustered__adversarial-negative,11,,,14,13,107,1.0,,,,,0.020489000000004864,,13,,2,3,False,,,,,,,0,,7.462495705112815e-05,,20,0,,,,91,area_return1_7,,,[],10555.72691215632,0,108.67867874658549,0.0,11,,,,209.31887546153845,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",,,3,,,153,,13,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,87,2721.145381,,,True,0.020490833034273237
5,0,True,0,0,0,0,0,clustered__adversarial-negative__153,clustered__adversarial-negative,11,0,,14,13,107,1.0,,,base,0,0.02058099999999996,,13,,2,3,False,,,,,False,,0,0,7.162499241530895e-05,,20,0,,,,91,range_area7,,,[],10555.72691215632,0,108.67867874658549,0.0,11,,,,209.31887546153845,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",,,3,,,153,1.0,13,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,87,2721.145381,,,True,0.020604999968782067
5,0,True,0,0,0,0,0,clustered__adversarial-negative__153,clustered__adversarial-negative,11,0,0,14,13,107,1.0,,,base,0,0.020937000000003536,0,13,,2,3,False,,0,0,0,False,,0,0,7.483299123123288e-05,,20,0,4,,,91,deferred_area7,7,,[],10555.72691215632,0,108.67867874658549,0.0,11,,,0,209.31887546153845,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",0,,3,,,153,1.0,13,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,87,2721.145381,,,True,0.020954916020855308
5,0,True,0,0,0,0,0,clustered__adversarial-negative__153,clustered__adversarial-negative,11,0,0,14,13,107,1.0,,,base,0,0.02060600000000079,0,13,,2,3,False,,0,0,0,False,,0,0,6.9500005338341e-05,,20,0,4,,,91,lean_deferred_area7,7,,[],10555.72691215632,0,108.67867874658549,0.0,11,,,0,209.31887546153845,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",0,,3,,,153,1.0,13,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,87,2721.145381,,,True,0.020606249978300184
20,0,True,,,,,,clustered__adversarial-negative__154,clustered__adversarial-negative,11,,,11,11,185,,,,,,0.17917100000000374,,11,,,,,,,,,,,0,,6.008398486301303e-05,,,,,,,172,peer_layout9_proxy,,,[],14686.700070001907,0,,0.0,,,,,364.57636481818184,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,,3,,,154,,,,,,,11,ordinary,9,full_coverage_and_all_discovered_cleared,158,4010.340013,,,,0.1793050830019638
4,0,True,0,0,0,0,0,clustered__adversarial-negative__154,clustered__adversarial-negative,4,,,12,11,162,1.0,,,,,0.022338999999995224,,11,,7,8,False,,,,,,,0,,0.00016133300960063934,,18,0,,,,148,area_return1_7,,,[],9560.37618180526,0,36.54478569653592,0.0,4,,,,259.1886578181818,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,,3,,,154,,21,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,141,2851.075236,,,True,0.02235283300979063
4,0,True,0,0,0,0,0,clustered__adversarial-negative__154,clustered__adversarial-negative,4,0,,12,11,162,1.0,,,base,0,0.022871000000002084,,11,,7,8,False,,,,,False,,0,0,7.929204730316997e-05,,18,0,,,,148,range_area7,,,[],9560.37618180526,0,36.54478569653592,0.0,4,,,,259.1886578181818,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,,3,,,154,1.0,21,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,141,2851.075236,,,True,0.02288891695206985
4,0,True,0,0,0,0,0,clustered__adversarial-negative__154,clustered__adversarial-negative,4,0,0,12,11,162,1.0,,,base,0,0.02324400000000537,0,11,,7,8,False,,0,0,0,False,,0,0,8.916598744690418e-05,,18,0,4,,,148,deferred_area7,9,,[],9560.37618180526,0,36.54478569653592,0.0,4,,,0,259.1886578181818,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",0,,3,,,154,1.0,21,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,141,2851.075236,,,True,0.02326612494653091
4,0,True,0,0,0,0,0,clustered__adversarial-negative__154,clustered__adversarial-negative,4,0,0,12,11,162,1.0,,,base,0,0.022888000000001796,0,11,,7,8,False,,0,0,0,False,,0,0,8.908304153010249e-05,,18,0,4,,,148,lean_deferred_area7,9,,[],9560.37618180526,0,36.54478569653592,0.0,4,,,0,259.1886578181818,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",0,,3,,,154,1.0,21,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,141,2851.075236,,,True,0.022959417023230344
21,0,True,,,,,,clustered__adversarial-negative__155,clustered__adversarial-negative,14,,,14,14,105,,,,,,0.15652799999999445,,14,,,,,,,,,,,0,,8.287501987069845e-05,,,,,,,89,peer_layout9_proxy,,,[],18386.54133809105,0,,0.0,,,,,304.7363049285714,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,,3,,,155,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,74,4266.308269,,,,0.1566188749857247
2,0,True,0,0,0,0,0,clustered__adversarial-negative__155,clustered__adversarial-negative,12,,,15,14,93,1.0,,,,,0.021565999999999974,,14,,2,3,False,,,,,,,0,,6.287504220381379e-05,,21,0,,,,76,area_return1_7,,,[],9665.0782743708,0,88.59483347834671,0.0,12,,,,175.42968971428573,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,,3,,,155,,13,,7,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,70,2456.015656,,,True,0.021582790999673307
