active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,historical_anchor_mode,historical_batch_screens,historical_cache_evictions,historical_exact_clip_calls,historical_inconsistent_cuts,historical_negative_limit,historical_pair_checks,historical_pair_cuts,historical_pair_updates,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
10,3,True,0,10,1,2,1,uniform__adversarial-positive__143,uniform__adversarial-positive,10,24,24,12,11,352,,bounded_transverse_width,,base,0,0.03876300000000299,2,11,,0,0,,,24,0,22,False,0,,,,,,,,,,0,24,0.00015016697579994798,2,41,0,4,4,3,338,cheap_predict4_width015,9,[],22558.850581473303,0,,0.0,,False,0,262,597.8881919090909,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",0,30.0,4,143,1.0,19,8,26,2,19,11,ordinary,22,full_coverage_and_all_discovered_cleared,317,6576.770111,40.0,constant,,0.03885470802197233
10,3,True,0,10,1,2,1,uniform__adversarial-positive__143,uniform__adversarial-positive,10,24,24,12,11,352,,bounded_transverse_width,,base,0,0.03912800000000516,2,11,,0,0,,,24,0,22,False,0,,,,,,,,,,0,24,0.0002465829602442682,2,41,0,8,4,3,338,cheap_predict8_width015,9,[],22558.850581473303,0,,0.0,,False,0,1015,597.8881919090909,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",0,30.0,4,143,1.0,19,8,26,2,19,11,ordinary,22,full_coverage_and_all_discovered_cleared,317,6576.770111,40.0,constant,,0.03915808297460899
19,4,True,0,19,3,3,1,uniform__adversarial-positive__143,uniform__adversarial-positive,8,21,22,11,11,336,,bounded_transverse_width,,arc,49,0.04288899999998819,0,11,cached_distance_prefix_sum,0,0,,,22,0,22,False,0,,,,,,,,,,0,22,0.00017670902889221907,4,0,0,8,4,3,323,cheap_predict8_arc05_width015,9,[],21922.046003743206,0,,0.0,,False,0,232,577.219018,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",1,30.0,4,143,0.5,8,6,4,4,27,11,ordinary,22,full_coverage_and_all_discovered_cleared,295,6349.409198,40.0,constant,,0.042907416995149106
15,6,True,0,15,3,3,1,uniform__adversarial-positive__143,uniform__adversarial-positive,8,15,15,11,11,318,,bounded_transverse_width,,locked,43,0.040517999999991616,1,11,cached_distance_prefix_sum,0,0,,,15,0,14,True,0,,,,,,,,,,0,15,0.00015258300118148327,1,0,0,8,5,3,305,cheap_predict8_locked_width015,9,[],21409.456516576854,0,,0.0,,False,0,156,558.2628452727272,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",0,30.0,4,143,1.0,19,0,14,1,21,11,ordinary,22,full_coverage_and_all_discovered_cleared,279,6140.891298,40.0,constant,,0.04054541600635275
10,3,True,0,10,1,2,1,uniform__adversarial-positive__143,uniform__adversarial-positive,10,24,,12,11,352,,bounded_transverse_width,,base,0,0.0493150000000071,,11,,0,0,,,,,,False,0,first,,0,,0,8,1484,6,6,0,24,0.00015120801981538534,2,41,0,,4,3,338,history_first8_width015,,[],22558.850581473303,0,,0.0,,False,0,,597.8881919090909,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",,30.0,4,143,1.0,19,8,26,2,19,11,ordinary,22,full_coverage_and_all_discovered_cleared,317,6576.770111,40.0,constant,,0.04938795795897022
10,3,True,0,10,1,2,1,uniform__adversarial-positive__143,uniform__adversarial-positive,10,24,,12,11,352,,bounded_transverse_width,,base,0,0.043959999999998445,,11,,0,0,,,,,,False,0,first,1468,0,31,0,8,1484,6,6,0,24,0.00022950000129640102,2,41,0,,4,3,338,batch_history_first8_width015,,[],22558.850581473303,0,,0.0,,False,0,,597.8881919090909,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",,30.0,4,143,1.0,19,8,26,2,19,11,ordinary,22,full_coverage_and_all_discovered_cleared,317,6576.770111,40.0,constant,,0.04397612501634285
12,2,True,0,12,3,4,0,uniform__adversarial-positive__144,uniform__adversarial-positive,10,,,14,13,345,,bounded_transverse_width,,,,0.03883900000001006,,13,,0,0,,,,,,,0,,,,,,,,,,0,,0.00020104198483750224,1,45,0,,3,3,329,width40_f015_22,,[],22437.866612942744,0,,0.0,,False,0,,500.35179376923077,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,,19,12,8,1,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,304,6504.573319,40.0,constant,,0.03885441698366776
12,2,True,0,12,3,4,0,uniform__adversarial-positive__144,uniform__adversarial-positive,10,25,,14,13,320,,bounded_transverse_width,,base,0,0.03861499999999296,,13,,0,0,,,,,,False,0,,,,,,,,,,0,25,0.00014933297643437982,1,45,0,,3,3,304,range_width015,,[],22437.866612942744,0,,0.0,,False,0,,488.8902553076923,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,1.0,19,12,8,1,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,280,6355.573319,40.0,constant,,0.03866941697197035
12,2,True,0,12,3,4,0,uniform__adversarial-positive__144,uniform__adversarial-positive,10,21,,14,13,324,,bounded_transverse_width,,base,0,0.03862999999999772,,13,,0,0,,,21,4,21,False,0,,,,,,,,,,0,21,0.0001443749642930925,1,45,0,,3,3,308,faithful_width015,,[],22437.866612942744,0,,0.0,,False,0,,490.8902553076923,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,1.0,19,12,8,1,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,286,6381.573319,40.0,constant,,0.038635750010143965
12,2,True,0,12,3,4,0,uniform__adversarial-positive__144,uniform__adversarial-positive,10,25,25,14,13,320,,bounded_transverse_width,,base,0,0.039372000000000185,4,13,,0,0,,,25,0,21,False,0,,,,,,,,,,0,25,0.00013887498062103987,1,45,0,4,3,3,304,deferred_width015,7,[],22437.866612942744,0,,0.0,,False,0,0,489.12102453846154,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,1.0,19,12,8,1,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,283,6358.573319,40.0,constant,,0.03938108298461884
12,2,True,0,12,3,4,0,uniform__adversarial-positive__144,uniform__adversarial-positive,10,25,26,14,13,319,,bounded_transverse_width,,base,0,0.04818699999999865,4,13,,0,0,,,26,0,22,False,0,,,,,,,,,,0,26,0.0001348750083707273,1,45,0,8,3,3,303,predict8_width015,7,[],22437.866612942744,0,,0.0,,False,0,557,488.6594860769231,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",1,30.0,4,144,1.0,19,12,8,1,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,282,6352.573319,40.0,constant,,0.04822512494865805
17,3,True,0,17,1,2,1,uniform__adversarial-positive__144,uniform__adversarial-positive,12,0,,14,13,337,,bounded_transverse_width,,arc,50,0.04904999999999404,,13,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.00015662499936297536,4,0,0,,4,3,321,arc05_noskip_width015,,[],21028.456075953825,0,,0.0,,False,0,,474.82240084615387,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,0.5,14,9,1,4,28,13,ordinary,22,full_coverage_and_all_discovered_cleared,294,6172.691211,40.0,constant,,0.04907008301233873
17,3,True,0,17,1,2,1,uniform__adversarial-positive__144,uniform__adversarial-positive,12,43,43,14,13,294,,bounded_transverse_width,,arc,50,0.04986999999999853,0,13,cached_distance_prefix_sum,0,0,,,43,0,43,False,0,,,,,,,,,,0,43,0.00014408398419618607,4,0,0,4,4,3,278,deferred_arc05_width015,7,[],21028.456075953825,0,,0.0,,False,0,0,454.976247,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,0.5,14,9,1,4,28,13,ordinary,22,full_coverage_and_all_discovered_cleared,251,5914.691211,40.0,constant,,0.04990037501556799
15,4,True,0,15,2,4,1,uniform__adversarial-positive__144,uniform__adversarial-positive,11,0,,15,13,326,,bounded_transverse_width,,locked,47,0.0389860000000084,,13,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.0001492499723099172,2,0,0,,4,3,309,locked_noskip_width015,,[],22116.172929690765,0,,0.0,,False,0,,486.4026603846154,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,1.0,16,7,28,2,25,13,ordinary,22,full_coverage_and_all_discovered_cleared,284,6323.234585,40.0,constant,,0.039011582965031266
15,4,True,0,15,2,4,1,uniform__adversarial-positive__144,uniform__adversarial-positive,11,38,38,15,13,288,,bounded_transverse_width,,locked,47,0.039005000000003065,0,13,cached_distance_prefix_sum,0,0,,,38,0,38,True,0,,,,,,,,,,0,38,0.00014875002671033144,2,0,0,4,4,3,271,deferred_locked_width015,7,[],22116.172929690765,0,,0.0,,False,0,0,468.86419884615384,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,30.0,4,144,1.0,16,7,28,2,25,13,ordinary,22,full_coverage_and_all_discovered_cleared,246,6095.234585,40.0,constant,,0.03905508399475366
12,2,True,0,12,3,4,0,uniform__adversarial-positive__144,uniform__adversarial-positive,10,25,26,14,13,319,,bounded_transverse_width,,base,0,0.0410450000000111,4,13,,0,0,,,26,0,22,False,0,,,,,,,,,,0,26,0.0001427080132998526,1,45,0,4,3,3,303,cheap_predict4_width015,7,[],22437.866612942744,0,,0.0,,False,0,169,488.6594860769231,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",1,30.0,4,144,1.0,19,12,8,1,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,282,6352.573319,40.0,constant,,0.04107066697906703
12,2,True,0,12,3,4,0,uniform__adversarial-positive__144,uniform__adversarial-positive,10,25,26,14,13,319,,bounded_transverse_width,,base,0,0.041700000000005844,4,13,,0,0,,,26,0,22,False,0,,,,,,,,,,0,26,0.00015662499936297536,1,45,0,8,3,3,303,cheap_predict8_width015,7,[],22437.866612942744,0,,0.0,,False,0,557,488.6594860769231,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",1,30.0,4,144,1.0,19,12,8,1,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,282,6352.573319,40.0,constant,,0.04171645798487589
17,3,True,0,17,1,2,1,uniform__adversarial-positive__144,uniform__adversarial-positive,12,43,44,14,13,293,,bounded_transverse_width,,arc,50,0.05186899999999639,0,13,cached_distance_prefix_sum,0,0,,,44,0,44,False,0,,,,,,,,,,0,44,0.0001651250058785081,4,0,0,8,4,3,277,cheap_predict8_arc05_width015,7,[],21028.456075953825,0,,0.0,,False,0,335,454.51470853846155,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",1,30.0,4,144,0.5,14,9,1,4,28,13,ordinary,22,full_coverage_and_all_discovered_cleared,250,5908.691211,40.0,constant,,0.05192595795961097
15,4,True,0,15,2,4,1,uniform__adversarial-positive__144,uniform__adversarial-positive,11,38,39,15,13,287,,bounded_transverse_width,,locked,47,0.04101900000000569,0,13,cached_distance_prefix_sum,0,0,,,39,0,39,True,0,,,,,,,,,,0,39,0.00014187500346451998,2,0,0,8,4,3,270,cheap_predict8_locked_width015,7,[],22116.172929690765,0,,0.0,,False,0,401,468.4026603846154,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",1,30.0,4,144,1.0,16,7,28,2,25,13,ordinary,22,full_coverage_and_all_discovered_cleared,245,6089.234585,40.0,constant,,0.04102250002324581
12,2,True,0,12,4,5,0,uniform__adversarial-positive__144,uniform__adversarial-positive,9,25,,14,13,321,,bounded_transverse_width,,base,0,0.05146100000000331,,13,,0,0,,,,,,False,0,first,,0,,0,8,1248,4,4,0,25,0.00013695895904675126,1,45,0,,3,3,305,history_first8_width015,,[],22409.314393962537,0,,0.0,,False,0,,488.91252892307693,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,1.0,20,12,8,1,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,281,6355.862876,40.0,constant,,0.05149612500099465
12,2,True,0,12,4,5,0,uniform__adversarial-positive__144,uniform__adversarial-positive,9,25,,14,13,321,,bounded_transverse_width,,base,0,0.04720500000000527,,13,,0,0,,,,,,False,0,first,1218,0,40,0,8,1248,4,4,0,25,0.00020220800070092082,1,45,0,,3,3,305,batch_history_first8_width015,,[],22409.314393962537,0,,0.0,,False,0,,488.91252892307693,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,30.0,4,144,1.0,20,12,8,1,23,13,ordinary,22,full_coverage_and_all_discovered_cleared,281,6355.862876,40.0,constant,,0.04726941598346457
17,3,True,0,17,5,6,0,uniform__adversarial-positive__145,uniform__adversarial-positive,11,,,17,16,313,,bounded_transverse_width,,,,0.04927599999999188,,16,,0,0,,,,,,,0,,,,,,,,,,0,,0.0002013749908655882,3,50,2,,4,3,294,width40_f015_22,,[],21800.156215602743,0,,0.0,,False,0,,386.3144526875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,,19,11,5,3,30,16,ordinary,20,public_upper_bound_16,268,6181.031243,40.0,constant,,0.04932316701160744
17,3,True,0,17,5,6,0,uniform__adversarial-positive__145,uniform__adversarial-positive,11,30,,17,16,283,,bounded_transverse_width,,base,0,0.04831299999999317,,16,,0,0,,,,,,False,0,,,,,,,,,,0,30,0.00019687501480802894,3,50,2,,4,3,264,range_width015,,[],21800.156215602743,0,,0.0,,False,0,,375.1269526875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,1.0,19,11,5,3,30,16,ordinary,20,public_upper_bound_16,239,6002.031243,40.0,constant,,0.04834912501974031
17,3,True,0,17,5,6,0,uniform__adversarial-positive__145,uniform__adversarial-positive,11,29,,17,16,284,,bounded_transverse_width,,base,0,0.04908800000001179,,16,,0,0,,,29,1,29,False,0,,,,,,,,,,0,29,0.00014962500426918268,3,50,2,,4,3,265,faithful_width015,,[],21800.156215602743,0,,0.0,,False,0,,375.4394526875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,1.0,19,11,5,3,30,16,ordinary,20,public_upper_bound_16,239,6007.031243,40.0,constant,,0.04915516602341086
17,3,True,0,17,5,6,0,uniform__adversarial-positive__145,uniform__adversarial-positive,11,30,30,17,16,283,,bounded_transverse_width,,base,0,0.04952900000000682,1,16,,0,0,,,30,0,29,False,0,,,,,,,,,,0,30,0.00015166698722168803,3,50,2,4,4,3,264,deferred_width015,5,[],21800.156215602743,0,,0.0,,False,0,0,375.1269526875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,1.0,19,11,5,3,30,16,ordinary,20,public_upper_bound_16,239,6002.031243,40.0,constant,,0.04955504200188443
17,3,True,0,17,5,6,0,uniform__adversarial-positive__145,uniform__adversarial-positive,11,30,30,17,16,283,,bounded_transverse_width,,base,0,0.06144700000000114,1,16,,0,0,,,30,0,29,False,0,,,,,,,,,,0,30,0.00012954202247783542,3,50,2,8,4,3,264,predict8_width015,5,[],21800.156215602743,0,,0.0,,False,0,906,375.1269526875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,1.0,19,11,5,3,30,16,ordinary,20,public_upper_bound_16,239,6002.031243,40.0,constant,,0.0614854579907842
21,4,True,0,21,3,4,1,uniform__adversarial-positive__145,uniform__adversarial-positive,13,0,,17,16,266,,bounded_transverse_width,,arc,52,0.05025600000000452,,16,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.00015199999324977398,3,0,4,,4,3,247,arc05_noskip_width015,,[],20710.83799258477,0,,0.0,,False,0,,355.322975,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,0.5,15,1,5,3,34,16,ordinary,18,public_upper_bound_16,225,5685.1676,40.0,constant,,0.05031874997075647
21,4,True,0,21,3,4,1,uniform__adversarial-positive__145,uniform__adversarial-positive,13,10,10,17,16,256,,bounded_transverse_width,,arc,52,0.05109099999999955,2,16,cached_distance_prefix_sum,0,0,,,10,0,8,False,0,,,,,,,,,,0,10,0.00014537503011524677,3,0,4,4,4,3,237,deferred_arc05_width015,6,[],20710.83799258477,0,,0.0,,False,0,0,351.697975,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,0.5,15,1,5,3,34,16,ordinary,18,public_upper_bound_16,217,5627.1676,40.0,constant,,0.05112920800456777
19,5,True,0,19,3,4,0,uniform__adversarial-positive__145,uniform__adversarial-positive,13,0,,17,16,288,,bounded_transverse_width,,locked,48,0.0521360000000044,,16,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.00011950003681704402,4,0,4,,4,3,269,locked_noskip_width015,,[],22918.625413650334,0,,0.0,,False,0,,391.107817625,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,1.0,14,2,53,4,30,16,ordinary,18,public_upper_bound_16,246,6257.725082,40.0,constant,,0.052173083007801324
19,5,True,0,19,3,4,0,uniform__adversarial-positive__145,uniform__adversarial-positive,13,38,38,17,16,250,,bounded_transverse_width,,locked,48,0.0522539999999907,3,16,cached_distance_prefix_sum,0,0,,,38,0,35,True,0,,,,,,,,,,0,38,0.00014775001909583807,4,0,4,4,4,3,231,deferred_locked_width015,5,[],22918.625413650334,0,,0.0,,False,0,0,376.982817625,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,1.0,14,2,53,4,30,16,ordinary,18,public_upper_bound_16,210,6031.725082,40.0,constant,,0.05228270799852908
17,3,True,0,17,5,6,0,uniform__adversarial-positive__145,uniform__adversarial-positive,11,30,30,17,16,283,,bounded_transverse_width,,base,0,0.05063400000000229,1,16,,0,0,,,30,0,29,False,0,,,,,,,,,,0,30,0.00014116696547716856,3,50,2,4,4,3,264,cheap_predict4_width015,5,[],21800.156215602743,0,,0.0,,False,0,247,375.1269526875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,1.0,19,11,5,3,30,16,ordinary,20,public_upper_bound_16,239,6002.031243,40.0,constant,,0.0506562499795109
17,3,True,0,17,5,6,0,uniform__adversarial-positive__145,uniform__adversarial-positive,11,30,30,17,16,283,,bounded_transverse_width,,base,0,0.051712000000009084,1,16,,0,0,,,30,0,29,False,0,,,,,,,,,,0,30,0.00014166702749207616,3,50,2,8,4,3,264,cheap_predict8_width015,5,[],21800.156215602743,0,,0.0,,False,0,906,375.1269526875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,1.0,19,11,5,3,30,16,ordinary,20,public_upper_bound_16,239,6002.031243,40.0,constant,,0.05174395797075704
21,4,True,0,21,3,4,1,uniform__adversarial-positive__145,uniform__adversarial-positive,13,10,10,17,16,256,,bounded_transverse_width,,arc,52,0.05302400000000773,2,16,cached_distance_prefix_sum,0,0,,,10,0,8,False,0,,,,,,,,,,0,10,0.00016424997011199594,3,0,4,8,4,3,237,cheap_predict8_arc05_width015,6,[],20710.83799258477,0,,0.0,,False,0,151,351.697975,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,30.0,4,145,0.5,15,1,5,3,34,16,ordinary,18,public_upper_bound_16,217,5627.1676,40.0,constant,,0.05306516698328778
19,5,True,0,19,3,4,0,uniform__adversarial-positive__145,uniform__adversarial-positive,13,38,41,17,16,247,,bounded_transverse_width,,locked,48,0.053869999999989204,3,16,cached_distance_prefix_sum,0,0,,,41,0,38,True,0,,,,,,,,,,0,41,0.00015416700625792146,4,0,4,8,4,3,228,cheap_predict8_locked_width015,5,[],22918.625413650334,0,,0.0,,False,0,466,375.857817625,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,30.0,4,145,1.0,14,2,53,4,30,16,ordinary,18,public_upper_bound_16,207,6013.725082,40.0,constant,,0.05392533401027322
17,3,True,0,17,5,6,0,uniform__adversarial-positive__145,uniform__adversarial-positive,11,30,,17,16,283,,bounded_transverse_width,,base,0,0.061066000000010945,,16,,0,0,,,,,,False,0,first,,0,,0,8,1469,1,1,0,30,0.0001397079904563725,3,50,2,,4,3,264,history_first8_width015,,[],21800.156215602743,0,,0.0,,False,0,,375.1269526875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,1.0,19,11,5,3,30,16,ordinary,20,public_upper_bound_16,239,6002.031243,40.0,constant,,0.061171374982222915
17,3,True,0,17,5,6,0,uniform__adversarial-positive__145,uniform__adversarial-positive,11,30,,17,16,283,,bounded_transverse_width,,base,0,0.05552600000000041,,16,,0,0,,,,,,False,0,first,1407,0,24,0,8,1469,1,1,0,30,0.00021591602126136422,3,50,2,,4,3,264,batch_history_first8_width015,,[],21800.156215602743,0,,0.0,,False,0,,375.1269526875,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,30.0,4,145,1.0,19,11,5,3,30,16,ordinary,20,public_upper_bound_16,239,6002.031243,40.0,constant,,0.05555433401605114
7,2,True,0,7,2,2,0,uniform__adversarial-positive__146,uniform__adversarial-positive,9,,,11,11,324,,bounded_transverse_width,,,,0.036294999999995525,,11,,0,0,,,,,,,0,,,,,,,,,,0,,0.0001990000018849969,2,38,0,,2,2,311,width40_f015_22,,[],20355.08603176682,0,,0.0,,False,0,,542.6379275454545,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,,12,1,7,2,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,288,5969.017203,40.0,constant,,0.03631558403139934
7,2,True,0,7,2,2,0,uniform__adversarial-positive__146,uniform__adversarial-positive,9,18,,11,11,306,,bounded_transverse_width,,base,0,0.0360639999999961,,11,,0,0,,,,,,False,0,,,,,,,,,,0,18,0.00015195796731859446,2,38,0,,2,2,293,range_width015,,[],20355.08603176682,0,,0.0,,False,0,,533.0015639090909,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,1.0,12,1,7,2,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,272,5863.017203,40.0,constant,,0.036128750012721866
7,2,True,0,7,2,2,0,uniform__adversarial-positive__146,uniform__adversarial-positive,9,16,,11,11,308,,bounded_transverse_width,,base,0,0.035837000000000785,,11,,0,0,,,16,2,16,False,0,,,,,,,,,,0,16,0.00014525000005960464,2,38,0,,2,2,295,faithful_width015,,[],20355.08603176682,0,,0.0,,False,0,,533.9106548181818,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,1.0,12,1,7,2,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,272,5873.017203,40.0,constant,,0.03583991597406566
7,2,True,0,7,2,2,0,uniform__adversarial-positive__146,uniform__adversarial-positive,9,18,18,11,11,306,,bounded_transverse_width,,base,0,0.03672399999999243,2,11,,0,0,,,18,0,16,False,0,,,,,,,,,,0,18,0.00014008296420797706,2,38,0,4,2,2,293,deferred_width015,9,[],20355.08603176682,0,,0.0,,False,0,0,533.0015639090909,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",0,30.0,4,146,1.0,12,1,7,2,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,272,5863.017203,40.0,constant,,0.03674662497360259
7,2,True,0,7,2,2,0,uniform__adversarial-positive__146,uniform__adversarial-positive,9,18,19,11,11,305,,bounded_transverse_width,,base,0,0.04323999999999728,2,11,,0,0,,,19,0,17,False,0,,,,,,,,,,0,19,0.00018574995920062065,2,38,0,8,2,2,292,predict8_width015,9,[],20355.08603176682,0,,0.0,,False,0,339,532.4561093636364,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",1,30.0,4,146,1.0,12,1,7,2,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,271,5857.017203,40.0,constant,,0.043305833998601884
8,1,True,0,8,3,4,0,uniform__adversarial-positive__146,uniform__adversarial-positive,8,0,,12,11,326,,bounded_transverse_width,,arc,40,0.0440709999999882,,11,cached_distance_prefix_sum,0,0,,,,,,False,0,,,,,,,,,,0,0,0.00016200001118704677,2,0,0,,2,2,312,arc05_noskip_width015,,[],19874.45458822837,0,,0.0,,False,0,,534.5355375454545,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,0.5,18,4,4,2,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,287,5879.890913,40.0,constant,,0.044154124974738806
8,1,True,0,8,3,4,0,uniform__adversarial-positive__146,uniform__adversarial-positive,8,23,23,12,11,303,,bounded_transverse_width,,arc,40,0.04396699999999498,1,11,cached_distance_prefix_sum,0,0,,,23,0,22,False,0,,,,,,,,,,0,23,0.00014545797603204846,2,0,0,4,2,2,289,deferred_arc05_width015,9,[],19874.45458822837,0,,0.0,,False,0,0,522.0809920909091,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",0,30.0,4,146,0.5,18,4,4,2,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,265,5742.890913,40.0,constant,,0.043984459014609456
5,0,True,0,5,2,2,0,uniform__adversarial-positive__146,uniform__adversarial-positive,9,0,,11,11,313,,bounded_transverse_width,,locked,38,0.03418100000000379,,11,cached_distance_prefix_sum,0,0,,,,,,True,0,,,,,,,,,,0,0,0.0001408749958500266,1,0,0,,3,3,300,locked_noskip_width015,,[],19750.139312334002,0,,0.0,,False,0,,525.7298053636364,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,30.0,4,146,1.0,7,8,16,1,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,278,5783.027859,40.0,constant,,0.034190625010523945
