active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,wall_s
7,0,True,0,7,6,7,0,uniform__adversarial-positive__69,uniform__adversarial-positive,9,,,16,15,283,bounded_transverse_width,,,,0.0481979999999993,,15,,0,0,,,,,,0,0,,3,43,0,,2,2,265,width_closed21_3,,,[],22852.370402882927,0,0.0,False,0,,414.36493866666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,,26,8,8,3,22,15,ordinary,21,full_coverage_and_all_discovered_cleared,242,6215.47408,40.0,constant,0.04821158299455419
7,0,True,0,7,6,7,0,uniform__adversarial-positive__69,uniform__adversarial-positive,9,35,,16,15,248,bounded_transverse_width,,base,0,0.04734000000000016,,15,,0,0,,,,,False,0,0,35,3,43,0,,2,2,230,range_closed21_3,,,[],22852.370402882927,0,0.0,False,0,,400.36493866666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,26,8,8,3,22,15,ordinary,21,full_coverage_and_all_discovered_cleared,207,6005.47408,40.0,constant,0.04735245794290677
7,0,True,0,7,6,7,0,uniform__adversarial-positive__69,uniform__adversarial-positive,9,35,36,16,15,247,bounded_transverse_width,,base,0,0.0494299999999992,0,15,,0,0,,36,0,36,False,0,0,36,3,43,0,8,2,2,229,predict_closed21_3,5,,[],22852.370402882927,0,0.0,False,0,406,399.9649386666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,,,69,1.0,26,8,8,3,22,15,ordinary,21,full_coverage_and_all_discovered_cleared,206,5999.47408,40.0,constant,0.049553124990779907
15,2,True,0,15,0,3,0,uniform__adversarial-positive__69,uniform__adversarial-positive,15,0,,18,15,257,bounded_transverse_width,,locked,49,0.04900999999999911,,15,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,3,0,0,,3,2,237,locked_full_closed21_3,,,[],23655.505135429765,0,0.0,False,0,,414.54006860000004,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,24,4,7,3,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,218,6218.101029,40.0,constant,0.04902570799458772
15,2,True,0,15,0,3,0,uniform__adversarial-positive__69,uniform__adversarial-positive,15,15,16,18,15,241,bounded_transverse_width,,locked,49,0.0509959999999996,0,15,cached_distance_prefix_sum,0,0,,16,0,16,True,0,0,16,3,0,0,8,3,2,221,count_locked_closed21_3,5,5,[],23655.505135429765,0,0.0,False,0,249,408.1400686,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,0,0,69,1.0,24,4,7,3,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,202,6122.101029,40.0,constant,0.05105345800984651
10,1,True,0,10,5,6,0,uniform__adversarial-positive__69,uniform__adversarial-positive,10,,,16,15,263,bounded_transverse_width,,,,0.049403999999999115,,15,,0,0,,,,,,0,0,,1,45,0,,3,3,245,width_grid21_7,,,[],22724.522189870244,0,0.0,False,0,,404.79362913333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,,23,6,4,1,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,224,6071.904437,40.0,constant,0.049468415963929147
10,1,True,0,10,5,6,0,uniform__adversarial-positive__69,uniform__adversarial-positive,10,23,,16,15,240,bounded_transverse_width,,base,0,0.04897400000000118,,15,,0,0,,,,,False,0,0,23,1,45,0,,3,3,222,range_grid21_7,,,[],22724.522189870244,0,0.0,False,0,,395.66029580000003,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,23,6,4,1,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,202,5934.904437,40.0,constant,0.048995250021107495
10,1,True,0,10,5,6,0,uniform__adversarial-positive__69,uniform__adversarial-positive,10,23,23,16,15,240,bounded_transverse_width,,base,0,0.050644999999999385,1,15,,0,0,,23,0,22,False,0,0,23,1,45,0,8,3,3,222,predict_grid21_7,5,,[],22724.522189870244,0,0.0,False,0,348,395.66029580000003,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,,,69,1.0,23,6,4,1,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,202,5934.904437,40.0,constant,0.050660917011555284
15,2,True,0,15,0,3,0,uniform__adversarial-positive__69,uniform__adversarial-positive,15,0,,18,15,257,bounded_transverse_width,,locked,49,0.04915999999999876,,15,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,3,0,0,,3,2,237,locked_full_grid21_7,,,[],23662.365242311877,0,0.0,False,0,,414.6315366,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,24,4,7,3,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,218,6219.473049,40.0,constant,0.04921600001398474
15,2,True,0,15,0,3,0,uniform__adversarial-positive__69,uniform__adversarial-positive,15,15,16,18,15,241,bounded_transverse_width,,locked,49,0.05138900000000035,0,15,cached_distance_prefix_sum,0,0,,16,0,16,True,0,0,16,3,0,0,8,3,2,221,count_locked_grid21_7,5,5,[],23662.365242311877,0,0.0,False,0,249,408.2315366,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,0,0,69,1.0,24,4,7,3,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,202,6123.473049,40.0,constant,0.0514018340036273
11,2,True,0,11,3,4,0,uniform__adversarial-positive__69,uniform__adversarial-positive,12,,,16,15,270,bounded_transverse_width,,,,0.048197000000000045,,15,,0,0,,,,,,0,0,,4,45,0,,3,2,252,width_grid21_29,,,[],21681.92459161199,0,0.0,False,0,,393.5589943333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,,28,7,18,4,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,229,5903.384915,40.0,constant,0.04823254200164229
11,2,True,0,11,3,4,0,uniform__adversarial-positive__69,uniform__adversarial-positive,12,23,,16,15,247,bounded_transverse_width,,base,0,0.048187000000000424,,15,,0,0,,,,,False,0,0,23,4,45,0,,3,2,229,range_grid21_29,,,[],21681.92459161199,0,0.0,False,0,,384.3589943333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,28,7,18,4,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,206,5765.384915,40.0,constant,0.04826483299257234
11,2,True,0,11,3,4,0,uniform__adversarial-positive__69,uniform__adversarial-positive,12,23,24,16,15,246,bounded_transverse_width,,base,0,0.04945299999999975,0,15,,0,0,,24,0,24,False,0,0,24,4,45,0,8,3,2,228,predict_grid21_29,5,,[],21681.92459161199,0,0.0,False,0,337,383.9589943333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,,,69,1.0,28,7,18,4,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,205,5759.384915,40.0,constant,0.049467583012301475
11,1,True,0,11,3,5,0,uniform__adversarial-positive__69,uniform__adversarial-positive,12,0,,17,15,264,bounded_transverse_width,,locked,46,0.05039499999999997,,15,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,1,0,0,,3,3,245,locked_full_grid21_29,,,[],22469.600780927172,0,0.0,False,0,,401.52801,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,29,8,1,1,25,15,ordinary,21,full_coverage_and_all_discovered_cleared,223,6022.92015,40.0,constant,0.05044404201908037
11,1,True,0,11,3,5,0,uniform__adversarial-positive__69,uniform__adversarial-positive,12,16,19,17,15,245,bounded_transverse_width,,locked,46,0.052203000000000443,1,15,cached_distance_prefix_sum,0,0,,19,0,18,True,0,0,19,1,0,0,8,3,3,226,count_locked_grid21_29,5,5,[],22469.600780927172,0,0.0,False,0,272,393.99467666666663,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,30.0,4,0,0,69,1.0,29,8,1,1,25,15,ordinary,21,full_coverage_and_all_discovered_cleared,205,5909.92015,40.0,constant,0.05226550000952557
8,0,True,0,8,4,5,0,uniform__adversarial-positive__70,uniform__adversarial-positive,6,,,11,10,329,bounded_transverse_width,,,,0.03234400000000015,,10,,0,0,,,,,,0,0,,1,40,0,,3,3,316,width_convex22,,,[],22264.85494718749,0,0.0,False,0,,637.6970987,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,,10,1,0,1,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,291,6376.970987,40.0,constant,0.03234450001036748
8,0,True,0,8,4,5,0,uniform__adversarial-positive__70,uniform__adversarial-positive,6,6,,11,10,323,bounded_transverse_width,,base,0,0.03253400000000006,,10,,0,0,,,,,False,0,0,6,1,40,0,,3,3,310,range_convex22,,,[],22264.85494718749,0,0.0,False,0,,634.1970987,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,10,1,0,1,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,286,6341.970987,40.0,constant,0.032553958997596055
8,0,True,0,8,4,5,0,uniform__adversarial-positive__70,uniform__adversarial-positive,6,6,7,11,10,322,bounded_transverse_width,,base,0,0.03520499999999949,4,10,,0,0,,7,0,3,False,0,0,7,1,40,0,8,3,3,309,predict_convex22,10,,[],22264.85494718749,0,0.0,False,0,291,633.9970986999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,,,70,1.0,10,1,0,1,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,289,6339.970987,40.0,constant,0.035271040978841484
7,0,True,0,7,3,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,7,0,,10,10,349,bounded_transverse_width,,locked,39,0.030404000000000764,,10,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,5,0,0,,2,2,337,locked_full_convex22,,,[],21258.54704429541,0,0.0,False,0,,630.2709407,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,7,1,11,5,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,316,6302.709407,40.0,constant,0.030404374992940575
7,0,True,0,7,3,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,7,21,21,10,10,328,bounded_transverse_width,,locked,39,0.033037000000000205,5,10,cached_distance_prefix_sum,0,0,,21,0,16,True,0,0,21,5,0,0,8,2,2,316,count_locked_convex22,10,10,[],21258.54704429541,0,0.0,False,0,245,618.1709407000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,0,0,70,1.0,7,1,11,5,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,300,6181.709407,40.0,constant,0.03304508299333975
8,0,True,0,8,3,4,0,uniform__adversarial-positive__70,uniform__adversarial-positive,7,,,11,10,329,bounded_transverse_width,,,,0.035159999999999414,,10,,0,0,,,,,,0,0,,1,39,0,,3,3,316,width_closed21_3,,,[],21437.86189994513,0,0.0,False,0,,621.3572379,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,,10,0,0,1,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,293,6213.572379,40.0,constant,0.03518754197284579
8,0,True,0,8,3,4,0,uniform__adversarial-positive__70,uniform__adversarial-positive,7,14,,11,10,315,bounded_transverse_width,,base,0,0.03542099999999948,,10,,0,0,,,,,False,0,0,14,1,39,0,,3,3,302,range_closed21_3,,,[],21437.86189994513,0,0.0,False,0,,613.0572379,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,10,0,0,1,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,280,6130.572379,40.0,constant,0.03544599999440834
8,0,True,0,8,3,4,0,uniform__adversarial-positive__70,uniform__adversarial-positive,7,14,14,11,10,315,bounded_transverse_width,,base,0,0.03714300000000037,6,10,,0,0,,14,0,8,False,0,0,14,1,39,0,8,3,3,302,predict_closed21_3,10,,[],21437.86189994513,0,0.0,False,0,235,613.6572379,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,10,0,0,1,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,286,6136.572379,40.0,constant,0.03723487502429634
8,1,True,0,8,1,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,9,0,,12,10,350,bounded_transverse_width,,locked,38,0.03290499999999952,,10,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,2,0,0,,3,3,336,locked_full_closed21_3,,,[],20833.903238491657,0,0.0,False,0,,621.6780648,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,5,0,32,2,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,314,6216.780648,40.0,constant,0.0329192919889465
8,1,True,0,8,1,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,9,33,35,12,10,315,bounded_transverse_width,,locked,38,0.03536499999999876,1,10,cached_distance_prefix_sum,0,0,,35,0,34,True,0,0,35,2,0,0,8,3,3,301,count_locked_closed21_3,10,10,[],20833.903238491657,0,0.0,False,0,341,600.7780648,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",2,30.0,4,0,0,70,1.0,5,0,32,2,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,280,6007.780648,40.0,constant,0.03537075000349432
10,1,True,0,10,1,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,9,,,12,10,342,bounded_transverse_width,,,,0.030084999999999695,,10,,0,0,,,,,,0,0,,2,40,0,,3,2,328,width_grid21_7,,,[],21028.119727005527,0,0.0,False,0,,620.9623945000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,,8,0,16,2,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,308,6209.623945,40.0,constant,0.030099333031103015
10,1,True,0,10,1,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,9,24,,12,10,318,bounded_transverse_width,,base,0,0.0300640000000012,,10,,0,0,,,,,False,0,0,24,2,40,0,,3,2,304,range_grid21_7,,,[],21028.119727005527,0,0.0,False,0,,606.5623945,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,8,0,16,2,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,284,6065.623945,40.0,constant,0.030134458967950195
10,1,True,0,10,1,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,9,24,25,12,10,317,bounded_transverse_width,,base,0,0.0327800000000007,2,10,,0,0,,25,0,23,False,0,0,25,2,40,0,8,3,2,303,predict_grid21_7,10,,[],21028.119727005527,0,0.0,False,0,414,606.1623945,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,,,70,1.0,8,0,16,2,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,285,6061.623945,40.0,constant,0.03279316599946469
8,1,True,0,8,1,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,9,0,,12,10,350,bounded_transverse_width,,locked,38,0.03295699999999968,,10,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,2,0,0,,3,3,336,locked_full_grid21_7,,,[],20844.413693090028,0,0.0,False,0,,621.8882735999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,5,0,32,2,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,314,6218.882736,40.0,constant,0.03296341700479388
8,1,True,0,8,1,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,9,33,35,12,10,315,bounded_transverse_width,,locked,38,0.035182999999999964,1,10,cached_distance_prefix_sum,0,0,,35,0,34,True,0,0,35,2,0,0,8,3,3,301,count_locked_grid21_7,10,10,[],20844.413693090028,0,0.0,False,0,341,600.9882736,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",2,30.0,4,0,0,70,1.0,5,0,32,2,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,280,6009.882736,40.0,constant,0.03519908298039809
6,0,True,0,6,3,4,0,uniform__adversarial-positive__70,uniform__adversarial-positive,7,,,11,10,326,bounded_transverse_width,,,,0.030649999999999622,,10,,0,0,,,,,,0,0,,2,37,0,,3,3,313,width_grid21_29,,,[],21336.210138498933,0,0.0,False,0,,617.7242029,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,,9,0,3,2,16,10,ordinary,21,full_coverage_and_all_discovered_cleared,292,6177.242029,40.0,constant,0.03072174999397248
6,0,True,0,6,3,4,0,uniform__adversarial-positive__70,uniform__adversarial-positive,7,13,,11,10,313,bounded_transverse_width,,base,0,0.030656999999999712,,10,,0,0,,,,,False,0,0,13,2,37,0,,3,3,300,range_grid21_29,,,[],21336.210138498933,0,0.0,False,0,,609.9242029,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,9,0,3,2,16,10,ordinary,21,full_coverage_and_all_discovered_cleared,279,6099.242029,40.0,constant,0.03066899999976158
6,0,True,0,6,3,4,0,uniform__adversarial-positive__70,uniform__adversarial-positive,7,13,14,11,10,312,bounded_transverse_width,,base,0,0.03295799999999893,1,10,,0,0,,14,0,13,False,0,0,14,2,37,0,8,3,3,299,predict_grid21_29,10,,[],21336.210138498933,0,0.0,False,0,395,609.4242029,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,,,70,1.0,9,0,3,2,16,10,ordinary,21,full_coverage_and_all_discovered_cleared,279,6094.242029,40.0,constant,0.03297620901139453
8,0,True,0,8,3,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,7,0,,10,10,333,bounded_transverse_width,,locked,39,0.03406800000000132,,10,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,5,0,0,,2,2,321,locked_full_grid21_29,,,[],20097.860676633467,0,0.0,False,0,,597.4572135999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,9,0,21,5,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,300,5974.572136,40.0,constant,0.034097958996426314
8,0,True,0,8,3,3,0,uniform__adversarial-positive__70,uniform__adversarial-positive,7,26,26,10,10,307,bounded_transverse_width,,locked,39,0.036433999999999855,3,10,cached_distance_prefix_sum,0,0,,26,0,23,True,0,0,26,5,0,0,8,2,2,295,count_locked_grid21_29,10,10,[],20097.860676633467,0,0.0,False,0,255,582.1572136,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,0,0,70,1.0,9,0,21,5,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,277,5821.572136,40.0,constant,0.03644695901311934
6,1,True,0,6,2,2,0,uniform__adversarial-positive__71,uniform__adversarial-positive,10,,,12,12,337,bounded_transverse_width,,,,0.03928599999999882,,12,,0,0,,,,,,0,0,,3,39,0,,2,2,323,width_convex22,,,[],21455.38334621059,0,0.0,False,0,,522.33972225,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,,12,3,28,3,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,302,6268.076667,40.0,constant,0.039303084020502865
6,1,True,0,6,2,2,0,uniform__adversarial-positive__71,uniform__adversarial-positive,10,29,,12,12,308,bounded_transverse_width,,base,0,0.03909699999999994,,12,,0,0,,,,,False,0,0,29,3,39,0,,2,2,294,range_convex22,,,[],21455.38334621059,0,0.0,False,0,,508.0063889166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,12,3,28,3,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,275,6096.076667,40.0,constant,0.03912204096559435
6,1,True,0,6,2,2,0,uniform__adversarial-positive__71,uniform__adversarial-positive,10,29,31,12,12,306,bounded_transverse_width,,base,0,0.042175000000000296,4,12,,0,0,,31,0,27,False,0,0,31,3,39,0,8,2,2,292,predict_convex22,8,,[],21455.38334621059,0,0.0,False,0,709,507.08972225,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",2,30.0,4,,,71,1.0,12,3,28,3,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,274,6085.076667,40.0,constant,0.04219558398472145
13,4,True,0,13,3,3,1,uniform__adversarial-positive__71,uniform__adversarial-positive,9,0,,12,12,333,bounded_transverse_width,,locked,44,0.03593900000000083,,12,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,3,0,0,,5,3,319,locked_full_convex22,,,[],23475.115727927652,0,0.0,False,0,,553.4185953333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,14,16,10,3,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,291,6641.023144,40.0,constant,0.03602208400843665
13,4,True,0,13,3,3,1,uniform__adversarial-positive__71,uniform__adversarial-positive,9,24,26,12,12,307,bounded_transverse_width,,locked,44,0.037962999999999525,3,12,cached_distance_prefix_sum,0,0,,26,0,23,True,0,0,26,3,0,0,8,5,3,293,count_locked_convex22,8,8,[],23475.115727927652,0,0.0,False,0,385,540.7519286666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",2,30.0,4,0,0,71,1.0,14,16,10,3,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,269,6489.023144,40.0,constant,0.03796799998963252
11,2,True,0,11,4,5,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,,,13,12,334,bounded_transverse_width,,,,0.034851999999998995,,12,,0,0,,,,,,0,0,,2,42,0,,3,2,319,width_closed21_3,,,[],23522.755950973282,0,0.0,False,0,,554.7125990833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,,14,6,0,2,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,294,6656.551189,40.0,constant,0.03486287500709295
11,2,True,0,11,4,5,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,21,,13,12,313,bounded_transverse_width,,base,0,0.03478999999999921,,12,,0,0,,,,,False,0,0,21,2,42,0,,3,2,298,range_closed21_3,,,[],23522.755950973282,0,0.0,False,0,,544.2125990833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,14,6,0,2,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,273,6530.551189,40.0,constant,0.034826124960090965
11,2,True,0,11,4,5,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,21,22,13,12,312,bounded_transverse_width,,base,0,0.0378690000000006,0,12,,0,0,,22,0,22,False,0,0,22,2,42,0,8,3,2,297,predict_closed21_3,8,,[],23522.755950973282,0,0.0,False,0,574,543.7125990833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,,,71,1.0,14,6,0,2,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,272,6524.551189,40.0,constant,0.0379182500182651
8,1,True,0,8,4,4,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,0,,12,12,315,bounded_transverse_width,,locked,40,0.035811999999999955,,12,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,1,0,0,,4,3,301,locked_full_closed21_3,,,[],22818.34972261303,0,0.0,False,0,,534.0558286666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,11,3,25,1,19,12,ordinary,21,full_coverage_and_all_discovered_cleared,280,6408.669944,40.0,constant,0.03582162503153086
8,1,True,0,8,4,4,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,20,22,12,12,293,bounded_transverse_width,,locked,40,0.038096999999998715,3,12,cached_distance_prefix_sum,0,0,,22,0,19,True,0,0,22,1,0,0,8,4,3,279,count_locked_closed21_3,8,8,[],22818.34972261303,0,0.0,False,0,433,523.3058286666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",2,30.0,4,0,0,71,1.0,11,3,25,1,19,12,ordinary,21,full_coverage_and_all_discovered_cleared,261,6279.669944,40.0,constant,0.03811116598080844
11,2,True,0,11,4,5,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,,,13,12,334,bounded_transverse_width,,,,0.03523000000000032,,12,,0,0,,,,,,0,0,,2,42,0,,3,2,319,width_grid21_7,,,[],23533.172254356006,0,0.0,False,0,,554.8862040833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,,14,6,0,2,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,294,6658.634449,40.0,constant,0.03525458404328674
11,2,True,0,11,4,5,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,21,,13,12,313,bounded_transverse_width,,base,0,0.035038999999999376,,12,,0,0,,,,,False,0,0,21,2,42,0,,3,2,298,range_grid21_7,,,[],23533.172254356006,0,0.0,False,0,,544.3862040833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,14,6,0,2,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,273,6532.634449,40.0,constant,0.035116458020638674
11,2,True,0,11,4,5,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,21,22,13,12,312,bounded_transverse_width,,base,0,0.03763499999999986,0,12,,0,0,,22,0,22,False,0,0,22,2,42,0,8,3,2,297,predict_grid21_7,8,,[],23533.172254356006,0,0.0,False,0,569,543.8862040833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,,,71,1.0,14,6,0,2,21,12,ordinary,21,full_coverage_and_all_discovered_cleared,272,6526.634449,40.0,constant,0.037653875013347715
8,1,True,0,8,3,3,0,uniform__adversarial-positive__71,uniform__adversarial-positive,9,0,,12,12,315,bounded_transverse_width,,locked,40,0.03556999999999988,,12,cached_distance_prefix_sum,0,0,,,,,True,0,0,0,1,0,0,,4,3,301,locked_full_grid21_7,,,[],22866.926807967797,0,0.0,False,0,,534.8654465000001,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,11,3,25,1,19,12,ordinary,21,full_coverage_and_all_discovered_cleared,280,6418.385358,40.0,constant,0.035589583043474704
